venda_id;nome_produto;data_venda;quantidade;ponto_origem
4375;Mesidox 2mg 30 comprimidos;07-2024;34.0;Historico_Vendas_Vera_Cruz
10843;Lugano 12mcg + 250mcg 60 cápsulas com pó para inalação + inalador;07-2024;34.0;Historico_Vendas_Vera_Cruz
24511;Lidogel 20mg/g Neo Química Geleia 2% 30g;07-2024;34.0;Historico_Vendas_Vera_Cruz
11839;Olina 60ml;07-2024;34.0;Historico_Vendas_Vera_Cruz
20887;Peg-Lax 8,5g Pó para Solução Sem Sabor 14 envelopes;07-2024;34.0;Historico_Vendas_Vera_Cruz
6595;Elixir Galenogal 150ml;07-2024;34.0;Historico_Vendas_Vera_Cruz
28408;Maleato de Dexclorfeniramina 2mg/5ml EMS 120ml;07-2024;34.0;Historico_Vendas_Vera_Cruz
3571;Ablok 25mg 30 comprimidos;07-2024;34.0;Historico_Vendas_Vera_Cruz
1975;Melhoral Adulto 8 comprimidos;07-2024;34.0;Historico_Vendas_Vera_Cruz
22435;Enavo 8mg 10 comprimidos EMS;07-2024;34.0;Historico_Vendas_Vera_Cruz
22363;Vonau Flash 8mg Biolab, 30 comprimidos de desintegração oral;07-2024;34.0;Historico_Vendas_Vera_Cruz
4123;Hidrion 40mg + 100mg 20 comprimidos;07-2024;34.0;Historico_Vendas_Vera_Cruz
13255;Procoralan 5mg 56 comprimidos revestidos;07-2024;34.0;Historico_Vendas_Vera_Cruz
12775;Marevan 5mg 10 comprimidos;07-2024;34.0;Historico_Vendas_Vera_Cruz
427;Maleato de Dexclorfeniramina 2mg/5ml EMS 120ml;07-2024;34.0;Historico_Vendas_Vera_Cruz
15775;Winter Ap 6mg + 120mg 8 cápsulas;07-2024;34.0;Historico_Vendas_Vera_Cruz
21631;Solução Oftálmica Pred Mild 0,12% 10ml;07-2024;34.0;Historico_Vendas_Vera_Cruz
18835;Filinar 25mg/5ml Xarope 120ml;07-2024;34.0;Historico_Vendas_Vera_Cruz
25015;Omnic Ocas 0,4mg 30 comprimidos de liberação prolongada;07-2024;34.0;Historico_Vendas_Vera_Cruz
30413;Omnic Ocas 0,4mg 30 comprimidos de liberação prolongada;07-2024;34.0;Historico_Vendas_Vera_Cruz
25423;Imecap Hair Cabelos e Unhas 30 Cápsulas;07-2024;34.0;Historico_Vendas_Vera_Cruz
10291;OsteoNutri 600mg + 400UI 30 comprimidos revestidos;07-2024;34.0;Historico_Vendas_Vera_Cruz
12427;Divelol 25mg 60 comprimidos;07-2024;34.0;Historico_Vendas_Vera_Cruz
26875;Fisioton 400mg 30 comprimidos revestidos;07-2024;34.0;Historico_Vendas_Vera_Cruz
9727;Multigrip 20 cápsulas gelatinosas duras;07-2024;34.0;Historico_Vendas_Vera_Cruz
12499;Embo 5mg 60 comprimidos revestidos;07-2024;34.0;Historico_Vendas_Vera_Cruz
26503;Xarope Notuss 3,0mg/ml Sabor Mel 120ml;07-2024;34.0;Historico_Vendas_Vera_Cruz
15847;Solução Nasal Maresis Jato Forte 100ml;07-2024;34.0;Historico_Vendas_Vera_Cruz
17383;Repoflor 250mg 10 cápsulas duras;07-2024;34.0;Historico_Vendas_Vera_Cruz
463;Celergin 0,4mg/ml + 0,05mg/ml Xarope 120ml;07-2024;34.0;Historico_Vendas_Vera_Cruz
25075;Omnic Ocas 0,4mg 60 comprimidos de liberação prolongada;07-2024;35.0;Historico_Vendas_Vera_Cruz
5347;Tandrilax Aché 30 comprimidos;07-2024;35.0;Historico_Vendas_Vera_Cruz
15835;Solução Nasal Maresis Baby 0,9% Spray Jato Suave Contínuo 100ml;07-2024;35.0;Historico_Vendas_Vera_Cruz
11815;Riopan 80mg/ml 240ml;07-2024;35.0;Historico_Vendas_Vera_Cruz
30567;Melagrião Própolis e Gengibre Spray Sabor Limão 30ml;07-2024;35.0;Historico_Vendas_Vera_Cruz
3583;Novanlo 2,5mg 30 comprimidos;07-2024;35.0;Historico_Vendas_Vera_Cruz
4807;Benicar Anlo 20mg + 5mg 30 comprimidos revestidos;07-2024;35.0;Historico_Vendas_Vera_Cruz
979;Protopic 0,1% Pomada Dermatológica 30g;07-2024;35.0;Historico_Vendas_Vera_Cruz
5899;Flanax 275mg 8 comprimidos;07-2024;35.0;Historico_Vendas_Vera_Cruz
26311;Noripurum 100mg 30 comprimidos mastigáveis;07-2024;35.0;Historico_Vendas_Vera_Cruz
29690;Analgésico Novalgina 500mg 30 comprimidos;07-2024;35.0;Historico_Vendas_Vera_Cruz
17959;Melagrião Própolis e Gengibre Spray Sabor Limão 30ml;07-2024;35.0;Historico_Vendas_Vera_Cruz
2551;Analgésico Novalgina 500mg 30 comprimidos;07-2024;35.0;Historico_Vendas_Vera_Cruz
7147;Ponstan 500mg 24 comprimidos;07-2024;35.0;Historico_Vendas_Vera_Cruz
25315;Monessa 90 cápsulas;07-2024;35.0;Historico_Vendas_Vera_Cruz
27091;Suplemento Alimentar Doss 1.000UI Vitamina D3 30 cápsulas gelatinosas moles;07-2024;35.0;Historico_Vendas_Vera_Cruz
29748;Neutrofer 500mg 30 comprimidos revestidos;07-2024;35.0;Historico_Vendas_Vera_Cruz
16831;Glivance XR 500mg + 30mg 30 Comprimidos de Liberação Prolongada;07-2024;35.0;Historico_Vendas_Vera_Cruz
26203;Neutrofer 500mg 30 comprimidos revestidos;07-2024;35.0;Historico_Vendas_Vera_Cruz
27427;Vitamina D3 Addera D3 10.000UI 4 Cápsulas Moles;07-2024;35.0;Historico_Vendas_Vera_Cruz
30653;Vitamina D3 Addera D3 10.000UI 4 Cápsulas Moles;07-2024;35.0;Historico_Vendas_Vera_Cruz
23923;Ixium 50mg/g 12 sachês de Creme Dermatológico com 250mg cada;07-2024;35.0;Historico_Vendas_Vera_Cruz
8059;Norestin 0,35mg 35 comprimidos;07-2024;35.0;Historico_Vendas_Vera_Cruz
6655;Predsim 5mg 20 comprimidos;07-2024;35.0;Historico_Vendas_Vera_Cruz
21787;Solução Oftálmica Glaub MD 0,1% 5ml;07-2024;35.0;Historico_Vendas_Vera_Cruz
17167;Toujeo 300U/ml 1 caneta descartável com 1,5ml de solução injetável;07-2024;35.0;Historico_Vendas_Vera_Cruz
9163;Vonaugasmax 250mg 10 cápsulas moles;07-2024;35.0;Historico_Vendas_Vera_Cruz
16363;Forxiga 10mg 30 comprimidos revestidos;07-2024;35.0;Historico_Vendas_Vera_Cruz
21343;Colact 667mg/ml Sabor Salada de Frutas 120ml;07-2024;35.0;Historico_Vendas_Vera_Cruz
23707;Óleo Sachet Pielsana 7,5cm X 15cm 5ml;07-2024;35.0;Historico_Vendas_Vera_Cruz
26563;Ambroxmel 30mg/5ml Xarope Sabor Mel e Eucalipto 120ml;07-2024;35.0;Historico_Vendas_Vera_Cruz
16795;Stanglit 30mg 30 comprimidos;07-2024;35.0;Historico_Vendas_Vera_Cruz
18943;Inibina 10mg 30 comprimidos;07-2024;35.0;Historico_Vendas_Vera_Cruz
25435;Finalop 1mg 30 Comprimidos Revestidos;07-2024;35.0;Historico_Vendas_Vera_Cruz
29046;Solução Nasal Maresis Baby 0,9% Spray Jato Suave Contínuo 100ml;07-2024;35.0;Historico_Vendas_Vera_Cruz
29686;Ponstan 500mg 24 comprimidos;07-2024;35.0;Historico_Vendas_Vera_Cruz
9811;Vick Pyrena Grip-7 10 Cápsulas;07-2024;35.0;Historico_Vendas_Vera_Cruz
25279;Eniagor 50mg/ml Solução Capilar 2 frascos 50ml cada;07-2024;35.0;Historico_Vendas_Vera_Cruz
14707;Gel Hidratante Intravaginal Lubrinat 1 Bisnaga 30g + 10 Aplicadores Descartáveis;07-2024;35.0;Historico_Vendas_Vera_Cruz
20551;Suplemento Hidroeletrolítico Sorox Sabor Tangerina 550ml;07-2024;35.0;Historico_Vendas_Vera_Cruz
23767;Loção Oleosa Dersani 200ml;07-2024;35.0;Historico_Vendas_Vera_Cruz
17731;Clorana 25mg 30 comprimidos;07-2024;35.0;Historico_Vendas_Vera_Cruz
14479;Gyno - Icaden 10mg/g Creme Vaginal 40g + 7 aplicadores;07-2024;35.0;Historico_Vendas_Vera_Cruz
28703;Spasmex 30mg 90 comprimidos revestidos;07-2024;36.0;Historico_Vendas_Vera_Cruz
20899;Suplemento Hidroeletrolítico Hidralyte Laranja 500ml;07-2024;36.0;Historico_Vendas_Vera_Cruz
8455;Tess 2,0mg + 0,035mg 21 comprimidos revestidos;07-2024;36.0;Historico_Vendas_Vera_Cruz
10039;Vertigoheel 50 comprimidos;07-2024;36.0;Historico_Vendas_Vera_Cruz
20695;Tamarine 6mg 20 cápsulas;07-2024;36.0;Historico_Vendas_Vera_Cruz
30684;Gracial 25mcg + 40mcg +125mcg + 30mcg 22 comprimidos;07-2024;36.0;Historico_Vendas_Vera_Cruz
22171;Pílulas de Lussen 20mg + 10mg + 10mg + 30mg + 8mg 36 comprimidos revestidos;07-2024;36.0;Historico_Vendas_Vera_Cruz
14071;Trombofob 200U Gel 40g;07-2024;36.0;Historico_Vendas_Vera_Cruz
11083;Digeliv 400GaIU 30 sachês com 2g cada;07-2024;36.0;Historico_Vendas_Vera_Cruz
2695;Ibupril 300mg 20 comprimidos;07-2024;36.0;Historico_Vendas_Vera_Cruz
5311;Olmecor 40mg 30 comprimidos revestidos;07-2024;36.0;Historico_Vendas_Vera_Cruz
28087;Descongestionante Penetro 45ml;07-2024;36.0;Historico_Vendas_Vera_Cruz
26227;Neutrofer 250mg/ml Gotas 30ml;07-2024;36.0;Historico_Vendas_Vera_Cruz
2815;Tylenol 750mg 4 comprimidos revestidos;07-2024;36.0;Historico_Vendas_Vera_Cruz
3883;Propilracil 100mg 30 comprimidos;07-2024;36.0;Historico_Vendas_Vera_Cruz
21931;Xalacom 50mcg/ml + 5mg/ml Solução Oftálmica 2,5ml;07-2024;36.0;Historico_Vendas_Vera_Cruz
5767;Flancox 500mg 14 comprimidos revestidos;07-2024;36.0;Historico_Vendas_Vera_Cruz
29644;Rusovas 10mg 60 comprimidos revestidos;07-2024;36.0;Historico_Vendas_Vera_Cruz
22651;Digestina 10mg  20 comprimidos;07-2024;36.0;Historico_Vendas_Vera_Cruz
19435;Levoid 150mcg 30 comprimidos;07-2024;36.0;Historico_Vendas_Vera_Cruz
20875;Peg-Lax 17g Pó para Solução Sabor Limão 14 envelopes;07-2024;36.0;Historico_Vendas_Vera_Cruz
16531;Humulin N NPH 100UI/ml 1 ampola com 10ml;07-2024;36.0;Historico_Vendas_Vera_Cruz
2419;Analgésico Dorflex Gotas 20ml;07-2024;36.0;Historico_Vendas_Vera_Cruz
6199;Deocil SL 10mg 10 comprimidos sublinguais;07-2024;36.0;Historico_Vendas_Vera_Cruz
14095;Miosan 5mg 10 comprimidos revestidos;07-2024;36.0;Historico_Vendas_Vera_Cruz
8983;Gracial 25mcg + 40mcg +125mcg + 30mcg 22 comprimidos;07-2024;36.0;Historico_Vendas_Vera_Cruz
18811;Torante 15mg/ml Xarope 100ml;07-2024;36.0;Historico_Vendas_Vera_Cruz
3475;Aradois H 50mg + 12,5mg 90 comprimidos revestidos;07-2024;36.0;Historico_Vendas_Vera_Cruz
23299;DERMOMAX - 40mg/g 1 bisnaga com 5g de creme de uso dermatológico;07-2024;36.0;Historico_Vendas_Vera_Cruz
21463;Mydriacyl 10mg/ml Solução Oftálmica 5ml;07-2024;36.0;Historico_Vendas_Vera_Cruz
343;Maleato de Dexclorfeniramina 2mg/5ml Cimed 120ml;07-2024;36.0;Historico_Vendas_Vera_Cruz
10891;Seretide Spray 25mcg + 250mcg/dose Suspensão Aerossol 120 doses + válvula dosadora;07-2024;36.0;Historico_Vendas_Vera_Cruz
22987;Auris-Sedina 18,6mg/ml + 1,3mg/ml 10ml;07-2024;36.0;Historico_Vendas_Vera_Cruz
6991;Dexa Citoneurin NFF Injetável 6 ampolas: 3 com 1ml intramuscular + 3 com 2ml de diluente;07-2024;36.0;Historico_Vendas_Vera_Cruz
4147;Quenzor 100mg 30 cápsulas duras de liberação prolongada;07-2024;36.0;Historico_Vendas_Vera_Cruz
12823;Velunid 450mg + 50mg 30 comprimidos revestidos;07-2024;36.0;Historico_Vendas_Vera_Cruz
11323;Sal de Frutas Eno Limão 100g;07-2024;36.0;Historico_Vendas_Vera_Cruz
6955;Flexive CDM Creme 25g;07-2024;36.0;Historico_Vendas_Vera_Cruz
18667;Xarope Cimetosse 13,33mg/ml Sabor Mel e Menta 120ml;07-2024;36.0;Historico_Vendas_Vera_Cruz
13459;Venaflon 900mg + 100mg 30 comprimidos;07-2024;36.0;Historico_Vendas_Vera_Cruz
10495;Condroflex 1,5g + 1,2g Sabor Abacaxi 30 sachês com pó para solução oral;07-2024;36.0;Historico_Vendas_Vera_Cruz
7051;Permese 5mg/ml + 2mg/ml Solução Intramuscular com 1ml + seringa;07-2024;36.0;Historico_Vendas_Vera_Cruz
20803;Floralyte 45 Sabor Guaraná 500ml;07-2024;36.0;Historico_Vendas_Vera_Cruz
17611;Spasmex 30mg 90 comprimidos revestidos;07-2024;36.0;Historico_Vendas_Vera_Cruz
14467;Gino Canesten 1 Dia 500mg 1 comprimido vaginal + 1 aplicador;07-2024;36.0;Historico_Vendas_Vera_Cruz
15763;Descongestionante Penetro 45ml;07-2024;36.0;Historico_Vendas_Vera_Cruz
12055;Picbam 5mg 60 comprimidos revestidos;07-2024;36.0;Historico_Vendas_Vera_Cruz
7699;Dexason Elixir 100ml;07-2024;36.0;Historico_Vendas_Vera_Cruz
17371;Imosec 2mg 12 comprimidos;07-2024;36.0;Historico_Vendas_Vera_Cruz
29203;Venaflon 900mg + 100mg 30 comprimidos;07-2024;36.0;Historico_Vendas_Vera_Cruz
22111;Vesomni 6mg + 0,4mg 30 comprimidos revestidos de liberação modificada;07-2024;36.0;Historico_Vendas_Vera_Cruz
13999;Rusovas 10mg 60 comprimidos revestidos;07-2024;36.0;Historico_Vendas_Vera_Cruz
20971;Suplemento Hidroeletrolítico Hidralyte Natulab Guaraná 500ml;07-2024;36.0;Historico_Vendas_Vera_Cruz
3319;Atacand HCT 16mg + 12,5mg 30 comprimidos;07-2024;36.0;Historico_Vendas_Vera_Cruz
283;Loratamed 10mg Cimed 12 comprimidos;07-2024;36.0;Historico_Vendas_Vera_Cruz
14131;Miosan 5mg 30 comprimidos;07-2024;36.0;Historico_Vendas_Vera_Cruz
1831;Lisador 24 comprimidos;07-2024;36.0;Historico_Vendas_Vera_Cruz
16207;Solução Nasal Aturgyl 0,5mg/ml Spray 15ml;07-2024;36.0;Historico_Vendas_Vera_Cruz
18163;Pastilhas Vick Drops Sabor Artificial de Laranja 10g;07-2024;36.0;Historico_Vendas_Vera_Cruz
5839;Dexador 5mg + 100mg + 100mg + 4mg Solução Injetável 3 ampolas A (2ml) + 3 ampolas B (1ml);07-2024;37.0;Historico_Vendas_Vera_Cruz
3859;Aradois H 50mg + 12,5mg 30 comprimidos revestidos;07-2024;37.0;Historico_Vendas_Vera_Cruz
20215;Complexo Homeopático Almeida Prado N 46 60 Comprimidos;07-2024;37.0;Historico_Vendas_Vera_Cruz
4711;Diovan HCT 160mg + 12,5mg Novartis 28 comprimidos revestidos;07-2024;37.0;Historico_Vendas_Vera_Cruz
1651;Nevralgex 300mg + 50mg + 35mg 30 comprimidos;07-2024;37.0;Historico_Vendas_Vera_Cruz
8467;Microvlar 0,15mg + 0,03mg 21 drágeas;07-2024;37.0;Historico_Vendas_Vera_Cruz
14491;Gino-Canesten Balance 7 bisnagas aplicadoras 5ml cada;07-2024;37.0;Historico_Vendas_Vera_Cruz
15943;Descongestionante Nasal Salsep Jet Kids 0,9% Spray Jato Contínuo 100ml;07-2024;37.0;Historico_Vendas_Vera_Cruz
12523;Embo 5mg 20 comprimidos revestidos;07-2024;37.0;Historico_Vendas_Vera_Cruz
24331;Suavicid Legrand Bisnaga com 30g;07-2024;37.0;Historico_Vendas_Vera_Cruz
7663;Reparil 10mg/g + 50mg/g Gel 100g;07-2024;37.0;Historico_Vendas_Vera_Cruz
19579;Pietra ED 2mg 30 comprimidos revestidos;07-2024;37.0;Historico_Vendas_Vera_Cruz
25099;Combodart 0,5mg + 0,4mg 90 cápsulas gelatinosas duras de liberação prolongada;07-2024;37.0;Historico_Vendas_Vera_Cruz
10003;Labirin 16mg 30 comprimidos;07-2024;37.0;Historico_Vendas_Vera_Cruz
11371;Eparema Sabor Tradicional Hortelã 200ml;07-2024;37.0;Historico_Vendas_Vera_Cruz
15283;Symbicort Spray 6/100 mcg 60 doses de pó de uso inalatório;07-2024;37.0;Historico_Vendas_Vera_Cruz
30437;Eparema Sabor Tradicional Hortelã 200ml;07-2024;37.0;Historico_Vendas_Vera_Cruz
12019;Picbam 5mg 20 comprimidos revestidos;07-2024;37.0;Historico_Vendas_Vera_Cruz
27631;Famox 40mg 10 comprimidos;07-2024;37.0;Historico_Vendas_Vera_Cruz
10531;Tecnomet 2,5mg 20 comprimidos;07-2024;37.0;Historico_Vendas_Vera_Cruz
22759;Doss 7.000UI 30 cápsulas gelatinosas moles;07-2024;37.0;Historico_Vendas_Vera_Cruz
23107;Carbidol 25mg + 250mg, 30 comprimidos;07-2024;37.0;Historico_Vendas_Vera_Cruz
18355;CafiLisador 500mg + 65mg 16 comprimidos;07-2024;37.0;Historico_Vendas_Vera_Cruz
871;Antialérgico Polaramine 6mg 12 Drágeas;07-2024;37.0;Historico_Vendas_Vera_Cruz
7843;Mitrul 15mg 10 cápsulas gelatinosas duras de liberação prolongada;07-2024;37.0;Historico_Vendas_Vera_Cruz
16219;Vaporizante Descongestionante Vick VapoRub Unguento 100g;07-2024;37.0;Historico_Vendas_Vera_Cruz
4951;Triplixam 10mg + 2,5mg + 5mg 30 comprimidos revestidos;07-2024;37.0;Historico_Vendas_Vera_Cruz
9043;Nordette 150/30mcg 63 drágeas;07-2024;37.0;Historico_Vendas_Vera_Cruz
10927;Fluir 12mcg 30 cápsulas de uso inalatório por via oral;07-2024;37.0;Historico_Vendas_Vera_Cruz
19111;Suplemento Alimentar Ofolato SOP Sabor Tangerina 30 sachês;07-2024;37.0;Historico_Vendas_Vera_Cruz
17983;Spray Ciflogex Sabor Menta 30ml;07-2024;37.0;Historico_Vendas_Vera_Cruz
28745;Embo 5mg 20 comprimidos revestidos;07-2024;37.0;Historico_Vendas_Vera_Cruz
22507;Ondif 4mg 10 filmes;07-2024;37.0;Historico_Vendas_Vera_Cruz
24991;Dastene 0,5mg 30 cápsulas moles;07-2024;37.0;Historico_Vendas_Vera_Cruz
16075;Fluidificante e Descongestionante Nasal Rinosoro Gotas 0,9% 30ml;07-2024;37.0;Historico_Vendas_Vera_Cruz
4171;Naprix A 10mg + 5mg 30 cápsulas;07-2024;37.0;Historico_Vendas_Vera_Cruz
835;Celestamine 0,05mg/ml + 0,4mg/ml Xarope 120ml;07-2024;38.0;Historico_Vendas_Vera_Cruz
30000;Malvona Solução Oral 100ml;07-2024;38.0;Historico_Vendas_Vera_Cruz
403;Allexofedrin Pediátrico 6mg/ml EMS Sabor Framboesa 60ml;07-2024;38.0;Historico_Vendas_Vera_Cruz
27115;Suplemento Alimentar Doss Zinco + Vitamina D3 2.000UI + 20mg 30 cápsulas gelatinosas;07-2024;38.0;Historico_Vendas_Vera_Cruz
2059;Lisador Dip 1g 4 comprimidos;07-2024;38.0;Historico_Vendas_Vera_Cruz
14059;Rosucor 10mg 30 comprimidos revestidos;07-2024;38.0;Historico_Vendas_Vera_Cruz
9823;Vick Pyrena Grip-7 20 Cápsulas;07-2024;38.0;Historico_Vendas_Vera_Cruz
23839;Trok 20mg/g + 0,64mg/g Pomada Dermatológico 10g;07-2024;38.0;Historico_Vendas_Vera_Cruz
12679;TUNTÁ - 300mg, com 30 comprimidos revestidos;07-2024;38.0;Historico_Vendas_Vera_Cruz
8011;Diane 35 2mg + 0,035mg 63 drágeas;07-2024;38.0;Historico_Vendas_Vera_Cruz
29169;Solução Oftálmica Lumigan 0,3% 3ml;07-2024;38.0;Historico_Vendas_Vera_Cruz
295;Loratadina 1mg/ml, Cimed 100ml;07-2024;38.0;Historico_Vendas_Vera_Cruz
6127;Beserol 12 comprimidos;07-2024;38.0;Historico_Vendas_Vera_Cruz
2635;Somalgin Cardio 200mg 32 comprimidos revestidos de dupla camada;07-2024;38.0;Historico_Vendas_Vera_Cruz
7063;Tilatil 20mg 10 comprimidos revestidos;07-2024;38.0;Historico_Vendas_Vera_Cruz
28071;Vick Pyrena Grip-7 20 Cápsulas;07-2024;38.0;Historico_Vendas_Vera_Cruz
55;Busonid Aquoso Nasal 64mcg 120 doses 6ml;07-2024;38.0;Historico_Vendas_Vera_Cruz
4207;Naprix 5mg 90 comprimidos;07-2024;38.0;Historico_Vendas_Vera_Cruz
27331;Vitamina D3 Addera D3 10.000UI 10 comprimidos revestidos;07-2024;38.0;Historico_Vendas_Vera_Cruz
16771;Stanglit 15mg 30 comprimidos;07-2024;38.0;Historico_Vendas_Vera_Cruz
21595;Solução Oftálmica Lumigan 0,3% 3ml;07-2024;38.0;Historico_Vendas_Vera_Cruz
11383;Eparema Tradicional Sabor Hortelã 10ml;07-2024;38.0;Historico_Vendas_Vera_Cruz
11659;Antiácido Pó Efervescente Estomazil Sabor Guaraná 5g;07-2024;38.0;Historico_Vendas_Vera_Cruz
9331;Cimegripe 20 cápsulas;07-2024;38.0;Historico_Vendas_Vera_Cruz
8335;Tâmisa 20 75mcg + 20mcg 21 comprimidos revestidos;07-2024;38.0;Historico_Vendas_Vera_Cruz
15103;Atrofem 10 cápsulas moles;07-2024;38.0;Historico_Vendas_Vera_Cruz
6115;Malvona Solução Oral 100ml;07-2024;38.0;Historico_Vendas_Vera_Cruz
5131;Brasart HCT 320mg + 25mg 30 comprimidos revestidos;07-2024;38.0;Historico_Vendas_Vera_Cruz
2371;Analgésico Dorflex 24 comprimidos;07-2024;38.0;Historico_Vendas_Vera_Cruz
9055;Nordette 150mcg / 30mcg 21 comprimidos revestidos;07-2024;38.0;Historico_Vendas_Vera_Cruz
16735;Invokana 100mg 30 comprimidos revestidos;07-2024;38.0;Historico_Vendas_Vera_Cruz
14791;Duspatalin 200mg 30 cápsulas gelatinosas duras de liberação prolongada;07-2024;38.0;Historico_Vendas_Vera_Cruz
26443;Xarope Vibral 3mg/ml Sabor Framboesa 120ml;07-2024;38.0;Historico_Vendas_Vera_Cruz
17071;Insulina Fiasp 100U FlexTouch 3ml Com 1 Caneta;07-2024;38.0;Historico_Vendas_Vera_Cruz
18919;Fluimucil D 600mg 16 envelopes com 5g cada;07-2024;38.0;Historico_Vendas_Vera_Cruz
27415;Vitamina D3 Addera D3 10.000UI 4 Comprimidos Revestidos;07-2024;38.0;Historico_Vendas_Vera_Cruz
11503;Engov 24 comprimidos;07-2024;38.0;Historico_Vendas_Vera_Cruz
14215;Musculare 10mg 15 comprimidos revestidos;07-2024;38.0;Historico_Vendas_Vera_Cruz
25135;Doxaprost 4mg 30 comprimidos;07-2024;39.0;Historico_Vendas_Vera_Cruz
19951;Puran T4 150mcg 30 comprimidos;07-2024;39.0;Historico_Vendas_Vera_Cruz
22471;Gengimin 160mg 15 Comprimidos Revestidos;07-2024;39.0;Historico_Vendas_Vera_Cruz
25051;Duomo HP 2mg + 5 mg 30 cápsulas;07-2024;39.0;Historico_Vendas_Vera_Cruz
16471;Jardiance 10mg 30 comprimidos revestidos;07-2024;39.0;Historico_Vendas_Vera_Cruz
23551;Creme Dermatológico Cetobeta 30g;07-2024;39.0;Historico_Vendas_Vera_Cruz
7315;Trilax 300mg + 125mg + 50mg + 30mg 12 comprimidos;07-2024;39.0;Historico_Vendas_Vera_Cruz
17191;Daonil 5mg 30 comprimidos;07-2024;39.0;Historico_Vendas_Vera_Cruz
11035;Steaton 200mg 60 cápsulas moles;07-2024;39.0;Historico_Vendas_Vera_Cruz
15319;Spiolto 2,5mcg + 2,5mcg 1 Frasco com 4ml de Solução, 60 Acionamentos + Inalador Respimat;07-2024;39.0;Historico_Vendas_Vera_Cruz
6727;Maxsulid 400mg 10 Comprimidos;07-2024;39.0;Historico_Vendas_Vera_Cruz
679;Clob - X 0,5mg/ml Emulsão Dermatológica 59ml;07-2024;39.0;Historico_Vendas_Vera_Cruz
7963;Feminique Conti 3mg + 0,03mg 28 comprimidos;07-2024;39.0;Historico_Vendas_Vera_Cruz
18055;Pastilha Ciflogex Sabor Laranja 12un;07-2024;39.0;Historico_Vendas_Vera_Cruz
8719;Iziz 2,5mg + 1,5mg 28 Comprimidos Revestidos;07-2024;39.0;Historico_Vendas_Vera_Cruz
15499;Broncho - Vaxom 7mg 10 cápsulas;07-2024;39.0;Historico_Vendas_Vera_Cruz
22375;Listo 4mg 10 comprimidos de desintegração oral;07-2024;39.0;Historico_Vendas_Vera_Cruz
25603;Óleo de Prímula 500mg Bionatus 45 Cápsulas;07-2024;39.0;Historico_Vendas_Vera_Cruz
1819;Traumeel S 30ml;07-2024;39.0;Historico_Vendas_Vera_Cruz
3511;Pressat 2,5mg 60 comprimidos;07-2024;39.0;Historico_Vendas_Vera_Cruz
1135;Antialérgico em Creme Histamin 10mg/g 30g;07-2024;39.0;Historico_Vendas_Vera_Cruz
10771;Clenil A 400mcg/ml 10 flaconetes com 2ml cada;07-2024;39.0;Historico_Vendas_Vera_Cruz
27463;Dozemast 1.000mcg 30 comprimidos sublinguais;07-2024;39.0;Historico_Vendas_Vera_Cruz
1195;Antialérgico Allegra 60mg 10 comprimidos revestidos;07-2024;39.0;Historico_Vendas_Vera_Cruz
16519;Trayenta Duo 2,5mg + 500mg 60 comprimidos revestidos;07-2024;39.0;Historico_Vendas_Vera_Cruz
29493;Berotec 100mcg/ml 200 doses 10ml;07-2024;39.0;Historico_Vendas_Vera_Cruz
28900;Nactali 75mcg 84 comprimidos revestidos;07-2024;39.0;Historico_Vendas_Vera_Cruz
13315;CONCÁRDIO - 1,25mg, 30 comprimidos revestidos;07-2024;39.0;Historico_Vendas_Vera_Cruz
30574;Feminique Conti 3mg + 0,03mg 28 comprimidos;07-2024;39.0;Historico_Vendas_Vera_Cruz
6895;Topison 1mg/g Creme 20g;07-2024;39.0;Historico_Vendas_Vera_Cruz
9067;Liberfem 2mg + 0,03mg 21 comprimidos revestidos;07-2024;39.0;Historico_Vendas_Vera_Cruz
15655;Solução Nasal Sorine Infantil 0,9% Gotas 30ml + 1 conta-gotas;07-2024;39.0;Historico_Vendas_Vera_Cruz
20359;Lactolínea 667mg/ml Sabor Salada de Frutas 120ml;07-2024;39.0;Historico_Vendas_Vera_Cruz
12259;Diosmin SDU 900mg + 100mg Sabor Laranja / Limão 30 sachês com 5g cada;07-2024;39.0;Historico_Vendas_Vera_Cruz
24907;Protetor Ocular Estéril Sancare Tamanho M 10 unidades;07-2024;39.0;Historico_Vendas_Vera_Cruz
8671;Nactali 75mcg 84 comprimidos revestidos;07-2024;39.0;Historico_Vendas_Vera_Cruz
19219;Synthroid 112mcg 30 comprimidos;07-2024;39.0;Historico_Vendas_Vera_Cruz
7447;Profenid Entérico 100mg 20 comprimidos revestidos;07-2024;39.0;Historico_Vendas_Vera_Cruz
25027;Duomo 2mg 30 comprimidos;07-2024;39.0;Historico_Vendas_Vera_Cruz
1099;Xarope Desalex 60ml;07-2024;39.0;Historico_Vendas_Vera_Cruz
7423;Coltrax 4mg 20 comprimidos;07-2024;39.0;Historico_Vendas_Vera_Cruz
17659;Sepurin 120mg + 20mg 20 drágeas;07-2024;39.0;Historico_Vendas_Vera_Cruz
10711;Berotec 100mcg/ml 200 doses 10ml;07-2024;39.0;Historico_Vendas_Vera_Cruz
16615;Levemir Flexpen 100U/ml com 1 sistema de aplicação preenchido 3ml;07-2024;39.0;Historico_Vendas_Vera_Cruz
19003;DTN-fol 400mcg + 10mg 90 cápsulas moles;07-2024;39.0;Historico_Vendas_Vera_Cruz
