Produto;Quantidade_Total;Frequencia_Vendas
Creme Nitrato de Fenticonazol 40g Genérico EMS;304.0;13
Wegovy 0,25mg 1,5ml Novo Nordisk;304.0;15
Benalet Menta 12 Pastilhas;304.0;15
Clavulin 500Mg 21 Comprimidos Gsk;304.0;13
Vynaxa 2,5mg 30 Comprimidos Revestidos;304.0;12
Iludral 500mg 30 Comprimidos Adium (C1);304.0;13
Quet XR 50mg 30 Comprimidos Revestidos Eurofarma (C1);304.0;13
Culturelle Junior 6 Sachês Cellera;303.0;13
Pomada Proctyl 30g + 10 Aplicadores Takeda;303.0;13
Levotiroxina Sódica 125mcg Genérico Merck 30 Comprimidos;303.0;14
Zetsim 10+40mg 30 Comprimidos Supera;303.0;14
Levetiracetam 100mg 150ml Solução Oral Genérico EMS (C1);303.0;13
Cialis 20mg 1 Comprimido Revestido Lilly;303.0;14
Novalgina Dipirona Infanitl Dor e Febre Solução Oral 50mg/ml 100ml;303.0;12
Gel Hirudoid 300 40g Sankyo;303.0;14
Allexofedrin 120mg 10 Comprimidos Revestidos;303.0;14
Nusira 25mg + 25mg 30 Comprimidos Adium (A2);303.0;12
Própolis Propion 30ml Gotas Baldoni;303.0;13
Venlafaxina 75mg 30 Cápsulas Genérico Germed (C1);303.0;14
Velija 60mg 60 Cápsulas;303.0;13
Lacday EMS 10 000FCC 60 Comprimidos Mastigáveis;303.0;13
Eparema Hortelã Flaconete 10ml;303.0;13
Aldactone 50mg 30 Comprimidos Pfizer;303.0;13
Alivium 400mg 10 Cápsulas Moles;303.0;12
Xantinon Complex 10Ml Nova Embtakeda Avulso;303.0;12
Januvia 25mg 28 Comprimidos Revestidos;303.0;12
Labirin 24mg 60 Comprimidos Apsen;303.0;13
Dexclorfeniramina + Betametasona 120ml Genérico Cimed;303.0;14
Dioless 150mcg + 20mcg 21 Comprimidos Revestidos;303.0;12
Bioflan 250mg 30 Comprimidos Revestidos Myralis;303.0;12
Somalgin Cardio 325mg 32 Comprimidos Sigma;303.0;12
Verutex B Creme 15G Roche;303.0;13
Luftal Infantil 15ml Reckitt;303.0;12
Insit 150mg 30 Cápsulas Apsen (C1);303.0;13
Firialta 20mg Caixa 28 Comprimidos Revestidos;303.0;13
Pentasa 1g 28Sup Ferring;303.0;14
Quicard 35mg 30 Comprimidos Revestidos Liberação Prolongada Germed;303.0;14
Paracetamol 15ml Genérico União Química;303.0;13
Motore 250mg 120 Comprimidos Ache;303.0;12
Multi-Bi 495mg 5 Cápsulas Blíster Supera;303.0;12
Siblima 0,015mg/0,060mg 24 Comprimidos Revestidos;303.0;13
Nasoar Infantil 0,9%, caixa com refil de 15 envelopes com 1,080g de granulado;303.0;13
Naratriptana 2,5mg 10 Comprimidos Revestidos Genérico Nova Química;303.0;16
Pomada Diprosalic 30g Mantecorp;303.0;14
Rinosoro Alto Volume Baby 15 Sachês Hypera;303.0;12
Insulina Humalog Kwikpen Mix 25 3Ml Lilly;302.0;14
Tramadon 100mg 10 Cápsulas Duras;302.0;13
Pant 50mg/ml 50ml Refil Aché;302.0;12
Lantus Insulina Glargina Aventis 100UI/ml 1 Ampola 10ml;302.0;13
Venzer 8mg 30 Comprimidos;302.0;13
Norestin 0,35mg 35 Comprimidos;302.0;12
Noex 64mcg 120 Doses Eurofarma;302.0;12
Pomada Proctosan 20g Hertz;302.0;13
Eparema 10 Drágeas Hypera Pharma;302.0;14
Lipiblock 120mg 60 Cápsulas Germed;302.0;15
Razapina 45mg 28 Comprimidos Revestidos Moksha8 (C1);302.0;12
Estomazil Abacaxi 462mg + 90mg + 438mg, envelope com 5g de pó Efervescente;302.0;13
Edifican 150mg 3 Comprimidos Ache;302.0;14
Lamictal 25mg 30 Comprimidos GSK (C1);302.0;12
Aceclofenaco 100mg 12 Comprimidos Revestidos Genérico Cimed;302.0;12
Gynpro 200mg 30 Cápsulas Exeltis;302.0;14
Triplixam 5 + 1,25 + 10mg 30 Comprimidos Revestidos Servier;302.0;14
Diltiazem 60mg 50 Comprimidos Genérico EMS;302.0;13
Urbanil 10mg 20 Comprimidos;302.0;13
Alenthus XR 75mg 30 Cápsulas Cellera (C1);302.0;14
Alivium 600mg 10 Cápsulas Moles;302.0;14
Klev 10mg 30 Comprimidos;302.0;13
Omepramix Ibp 7 Cartelas 28 Comprimidos Ache;302.0;14
Clorana 25mg 30 Comprimidos Sanofi;302.0;14
Hidralyte Solução Oral Sabor Laranja 500ml;302.0;12
Hyzaar 50mg+12,5mg 30 Comprimidos Organon;302.0;14
Lonium 40mg 30 Comprimidos Revestidos;302.0;12
Passare 900+100mg 30 Comprimidos Revestidos Germed;302.0;13
Capy 50mg/ml Solução Capilar 50ml;302.0;13
Tramal 50mg 20 Cápsulas (A2);301.0;14
Sabril 500mg 60 Comprimidos Aventis (C1);301.0;12
Tenadren 80+25mg 30 Comprimidos Sigma Pharma;301.0;13
Estreva Gel 50g Farma Vision;301.0;13
Ciprofloxacino 500mg 14 Comprimidos Revestidos Genérico Prati;301.0;12
Glifage XR 500mg 30 Comprimidos;301.0;12
Esomeprazol 20mg 28 Comprimidos Revestidos Genérico EMS;301.0;15
Dipirona 500mg 20ml Genérico EMS;301.0;13
Busonid 200mcg 60 Cápsulas Aché;301.0;13
Noex 32mcg 120 Doses Eurofarma;301.0;12
Bromoprida Solução Oral Genérico Prati 20ml;301.0;12
Adipept 40mg 14 Comprimidos Revestidos Aché;301.0;12
Lipistat 10mg 60 Comprimidos Revestidos EMS-Sigma;301.0;12
Acebrofilina Xarope Infantil 120ml Genérico EMS;301.0;14
Mesacol MMX 1200mg 30 Comprimidos Revestidos Takeda;301.0;13
Dipirona Solução Oral Genérico Medley 500mg/ml 10ml;301.0;12
Torante 15mg/ml Xarope 100ml;301.0;12
Pomada DermatológicaTrok 10g;301.0;12
Duomo HP 2mg/5mg 60 Cápsulas Duras;301.0;13
Buscofem 400mg 2 Cápsulas Avulsos;301.0;15
Artane Apsen 2mg 30 Comprimidos (B1);301.0;12
Paracetamol Bebê 100mg 15ml Solução Genérico EMS;301.0;12
Acetilcisteína 20mg/ml 100ml Momentos;301.0;12
Mensyva 200mg 30 Comprimidos Ache (C1);301.0;13
Meloxicam 15mg 10 Comprimidos Genérico Pharlab;301.0;12
Bromazepam 6mg 30 Comprimidos Genérico Biosintética (B1);301.0;14
Zetia 10mg 60 Comprimidos Supera;301.0;15
Tylenol 750mg 10 Comprimidos;301.0;12
Cialis Lilly 20mg 2 Comprimidos Revestidos;301.0;12
Embo 5mg 20 Comprimidos Revestidos Biolab;301.0;13
Azitromicina 600mg 15ml Genérico Pharlab;301.0;12
Codex 500mg + 30mg 36 Comprimidos Genom (A2);300.0;14
Molieri 20 Sem Parar 3+0,02MG 30 Comprimidos Revestidos Eurofarma;300.0;13
Complexo Homeopático Almeida Prado 35 60 Comprimidos;300.0;12
Levoid 38mcg 30 Comprimidos Aché;300.0;12
Pomada Topison 1mg 20g Libbs;300.0;12
Ezetimiba 10mg 30 Comprimidos Genérico EMS;300.0;13
Permetrina 10mg/g 60ml Genérico Prati;300.0;15
Demedrox 150Mg/Ml Injetavel 1 Ampola+Seringa Genom;300.0;12
Condroflex Tangerina Pó para Solução Oral 30 Sachês de 4,135g;300.0;13
Cafilisador 16 Comprimidos Farmasa;300.0;13
Etoricoxibe 60mg 14 Comprimidos Revestidos Genérico EMS (C1);300.0;14
Neural 50mg 30 Comprimidos Cristalia (C1);300.0;12
Dramin Capsgel 50mg 10 Cápsulas Moles;300.0;13
Ambroxmel Mel/Eucalipto 30ml;300.0;13
Eno Probiótico 30 Cápsulas;300.0;14
Brixag 2mg+5mg 5ml Legrand;300.0;13
Rusovas 20mg COM 30 Comprimidos Revestidos Germed;300.0;12
Runner EZE 20+10mg 30 Comprimidos Biosintética;300.0;13
Androgel Gel Transdérmico 50mg 10mg/g 30 Envelopes de 5g;300.0;13
Amytril 10mg 30 Cápsulas Supera (C1);300.0;14
Olina 0,18mL/ml + 4mg/ml Essência de Vida 60ml;300.0;12
Azitromicina Genérico Eurofarma 1500mg 37,5ml;300.0;12
Teolong 100mg 30 Cápsulas Abbott;300.0;13
Dicoxibe 200Mg 30 Cápsulas Upjohn (C1);300.0;13
Cimecort Creme Dermatológico 30g;300.0;13
Risperidona 3mg 30 Comprimidos Revestido Supera;300.0;13
Cozaar 50mg 30 Comprimidos Revestidos;300.0;13
Loratamed D Xarope 60ml;300.0;14
Sintezys 150mg 3 Comprimidos Biolab;300.0;14
Vick VapoBanho 3 Pastilhas;300.0;13
Vynaxa 15mg 28 Comprimidos Revestidos;300.0;14
Posdrink Vibe 250ml Frutas Vermelhas;300.0;13
Ondansetrona 4mg 10 Comprimidos Orodispersíveis Genérico Althaia;300.0;12
Analgésico Nuromol 4 comprimidos - Ibuprofeno e Paracetamol;299.0;14
Azelan 30g Gel Leofarma;299.0;14
Aires 600mg 16env Momenta;299.0;13
Dexalgen Injetável 3 Ampolas 1ml + 3 Ampolas 2ml;299.0;13
Zitromax Pfizer 500mg 2 Comprimidos Revestidos;299.0;13
Saya Control 1,5mg 1 Comprimido DKT;299.0;12
Zinpass 20mg 60 Comprimidos Revestidos Medley;299.0;13
Zinpass 20mg 30 Comprimidos Revestidos Medley;299.0;14
Novalgina 1G 10 Comprimidos Dipirona;299.0;13
Donepezila + Memantina 10 + 20mg 30 Comprimidos Genérico EMS (C1);299.0;12
Insulina Apidra Solostar 3Ml Sanofi;299.0;14
Roxetin XR 12,5mg 30 Comprimidos Revestidos Supera (C1);299.0;13
Tramodon 100Mg 10Ml Gotas Cristalia (A2);299.0;13
Aminofilina 200mg Genérico Teuto 20 Comprimidos;299.0;15
Benicar ODT 20mg 30 Comprimidos Sankyo;299.0;13
Nisulid Disp 12 comprimidos;299.0;15
Gynotran 750mg/200mg 7 Óvulos + 14 Dedeiras;299.0;12
Magnazia Abacaxi 153mg/200mg/25mg 30 Comprimidos;299.0;12
Gastrol 185mg + 231,5mg + 178mg 10 Pastilhas;299.0;13
HederaFlux 100ml Sabor Cereja Hertz;299.0;12
Colidis Solução Oral 10ml;299.0;16
Brasart BCC 320+5mg 60 Comprimidos Revestidos Sigma;299.0;12
Finastil Sigma Pharma 5mg 30 Comprimidos;299.0;12
Bromelin Spray Solucão Oral 50ml;299.0;12
Suplemento Alimentar Fixare Flex 120 Comprimidos;299.0;12
Steaton 200mg 60 Cápsulas;299.0;12
VeePi 750mg 60 Comprimidos Torrent (C1);299.0;12
Hidraplex Pó 4 Envelopes Uva Natulab;299.0;14
Diclofenaco Potássico 50mg Genérico EMS 10 Comprimidos Revestidos;299.0;12
Oftane Colirio 15Ml Alcon;299.0;13
Gargotricin Prevent Sabor Mel e Limão 12 Pastilhas;299.0;12
Aspirina Bayer 500mg 10 Comprimidos;299.0;13
Astro 900mg Suspensão Oral 22,5ml Eurofarma;299.0;14
Inibina 10Mg 20 Comprimidos Apsen;298.0;13
Blefos 120ml Higienizante Ocular;298.0;13
Preni Solução 3mg/ml 60ml Eurofarma;298.0;13
Analgésico Aspirina 500mg  Bayer 20 comprimidos;298.0;13
Montelair 5mg 30 Comprimidos Mast Aché;298.0;13
Anador Opella 500mg 24 Comprimidos;298.0;13
Zinnat 500mg 20 Comprimidos Sandoz;298.0;16
Advipro 11,6mg 60g Gel GSK;298.0;13
Betaserc 24mg 60 Comprimidos;298.0;12
Primogyna 1mg 28 Drágeas Bayer;298.0;12
Ondansetrona 4mg 10 Comprimidos Genérico Biolab;298.0;13
Enomagno Leite de Magnésia Tradicional 120ml;298.0;12
Finasterida 5mg 30 Comprimidos Revestidos Genérico Cimed;298.0;12
Apixabana 5mg 60 Comprimidos Genérico Neo Química;298.0;15
Rosuvastatina 10mg 60 Comprimidos Revestidos Genérico Althaia;298.0;12
Hemorroimed Pomada Almeida Prado 25g;298.0;12
Dolamin 250mg 12 Comprimidos Revestidos FQM;298.0;14
Belfaren 50mg 20 Comprimidos Revestidos;298.0;12
Nimegon 100Mg 28 Comprimidos Revestidos Supera;298.0;13
Desve 50mg 60 Comprimidos Eurofarma (C1);298.0;12
Gastrogel de Bolso Menta Solução Oral 10ml;298.0;13
Doxazosina Genérico Sandoz 4mg 30 Comprimidos;298.0;12
Novanlo 2,5mg 90 Comprimidos Biolab;298.0;14
Novalgina 1G 4 Comprimidos Blister;298.0;12
Claritromicina 500mg 14 Comprimidos Revisado Genérico Medley;298.0;13
Lacto-Purga 5mg 16 Comprimidos Revestidos;298.0;13
Lactulose Colact 120ml Frutas União Química;298.0;12
Creme Clobetasol 30g Genérico Neoquímica;298.0;12
Calcitran MDK 30 Comprimidos Mastigáveis Divcom;298.0;14
Levofloxacino 750mg 5 Comprimidos Revestidos Genérico Eurofarma;298.0;13
Pietra Ed 2mg 90 Comprimidos Eurofarma;298.0;14
Exelon Patch 27mg/15cm (13,3mg) 30 Adesivos  (C1);298.0;13
Aradois 50mg 60 Comprimidos Revestidos Biolab;298.0;12
Libiam 1,25mg 84 Comprimidos;297.0;12
Sumaxpro 500mg/50mg 2 Comprimidos Revestidos;297.0;12
"Epigel Gel 10g Bausch &amp; Lomb";297.0;15
Enterogermina Probiótico Crianças e Adultos 5ml 20 Frascos;297.0;12
Pivast 2mg 30 Comprimidos Revestidos;297.0;13
Novacort Creme Dermatológico 30g;297.0;13
Ciprofloxacino Genérico Cimed 500mg 14 Comprimidos Revestidos;297.0;13
Nitazoxanida 20mg/ml Pó para Suspensão 100ml Genérico Germed;297.0;12
Indocid Aspen 50mg 30 Cápsulas;297.0;14
Calde MDK 2000 UI 30 Comprimidos Revestidos;297.0;13
Pealiv 600Mg Com 30 Comprimidos;297.0;13
Fexofenadina Genérico Cimed 180mg 10 Comprimidos;297.0;15
Bupropiona LP 300mg 30 Comprimidos Revestidos Genérico Eurofarma (C1);297.0;13
Prednisona 20mg 10 Cápsulas Genérico Neo Química;297.0;15
Celestone 4mg 1x1ml Ampola Mantecorp Log d;297.0;13
Doxazosina Genérico Cimed 2mg 30 Comprimidos;297.0;13
Pulmicort 0,25mg 5 Frascos FQM;297.0;13
Venzer HCT 8+12,5mg 30 Comprimidos Revestidos Libbs;297.0;12
Risperdal Cellera 1mg 20 Comprimidos (C1);297.0;13
Biofenac Gel 60g Aché;297.0;12
Prometazina 25mg 20 Comprimidos Revestidos Genérico Teuto;297.0;13
Clobetasol Creme Dermatológico Genérico EMS 30g;297.0;15
Doril Enxaqueca 8 Comprimidos Revestidos;297.0;16
Terbinafina Creme Genérico EMS 20g;297.0;13
Tenadren Sigma Pharma 40mg + 25mg 30 Comprimidos;297.0;14
Bepantol Derma Creme Hidratante Multirrestaurador 20g, Pele Extrasseca;297.0;13
Monuril Solução Oral Granulado Tangerina 2 Envelopes Zambon;297.0;14
Transamin Nikkho 250mg 12 Comprimidos;297.0;12
Flogoral Colutório Laranja 150ml;297.0;12
Tramadol + Paracetamol 37,5mg + 325mg 30 Comprimidos Genérico EMS (A2);297.0;12
Xarope Abrilar L Mentol 200ml FQM;296.0;14
Tapazol 10mg 100 Comprimidos Revestidos Biolab;296.0;14
Floral Therapi 30ml Sete Chakras;296.0;13
Calmador Contradores Aerossol Efervescente 150ml;296.0;13
Dorflex UNO Analgésico Contra Enxaqueca Dipirona 1g 10 Comprimidos Efervescentes;296.0;13
Cimegripe 10 Cápsulas;296.0;13
Rexulti 2mg 30 Comprimidos Lundbeck (C1);296.0;12
Doril 500mg/30mg 6 Comprimidos;296.0;13
Versa 80mg Injetável 2 Seringa Preenchidas Eurofarma;296.0;13
Venzer 16mg 30 Comprimidos;296.0;14
Atrofem 2 Cápsulas Gel Hypera Pharma Avulso;296.0;14
Lamotrigina 25mg Genérico Ranbaxy 30 Comprimidos (C1);296.0;12
Benicar Triplo 40mg + 12,5mg + 5mg 30 Comprimidos;296.0;12
Lactosil 10 000FCC 30 Tabletes Dispersíveis;296.0;12
Artrosil 160mg 20 Cápsulas Aché;296.0;14
Coledue-R 10mg + 20mg 30 Cápsulas Dura;296.0;13
Riss 1mg 30 Comprimidos Eurofarma (C1);296.0;13
Heimer 10mg 60 Comprimidos Revestidos Eurofarma (C1);296.0;12
Ellura 200mg 30 Cápsulas;296.0;16
Flexone 60 Comprimidos Revestidos Arese;296.0;12
Mercilon Organon 0,15mg + 0,02mg 21 Comprimidos;296.0;14
Predsim Mantecorp 20mg 10 Comprimidos;296.0;14
Zetron XL 150mg 30 Comprimidos Liberação Prolongada Libbs (C1);296.0;13
Kit Wegovy + Creatina;296.0;12
Bromexina 120ml Infantil Genérico EMS;296.0;13
Lisvenx 50mg 30 Cápsulas Torrent (A3);296.0;12
Loratadina 1mg/ml Genérico Prati Xarope 100ml;296.0;14
Engov After Citrus 250ml Hypera Pharma;296.0;13
Quepsia LP 50mg 30 Comprimidos Momenta (C1);296.0;12
Cipide 100mg 30 Comprimidos Aché;296.0;14
Ison 10mg 30 Cápsulas Moles Genom (C2);296.0;15
Equitam Momenta 80mg 30 Comprimidos;296.0;13
Rovamicina 1,5M Ui 16 Cápsulas Aventis;295.0;14
Zetron XL 300mg 60 Comprimidos;295.0;13
Concerta 36mg 30 Comprimidos Revestidos;295.0;14
Lubrificante Oftálmico Carmelose Sódica 0,5% 15ml Aché;295.0;13
Permetrina 50 mg/ml 60 ml Kaodine Geolab;295.0;14
Apixabana 5mg 60 Comprimidos Revestidos Genérico Sandoz;295.0;13
Hemitartarato De Zolpidem 10mg Genérico Sandoz 30 Comprimidos Revestidos (B1);295.0;14
Resfedryl Sachê 5g Pharmascience Avulso;295.0;12
Dimorf 10mg Solução 60ml Cristália (A1);295.0;12
Diclin 2mg/0,035mg 21 Comprimidos Revestidos;295.0;13
Picbam 5mg 20 Comprimidos Revestidos Mantecorp;295.0;14
Coristina D Congest 120ml;295.0;14
Perosteo KM 30 Tabletes Mastigáveis Eurofarma;295.0;13
Pomada Dermatológica Proctfis H 20g + 10 Aplicadores;295.0;14
Novamox 2x Suspensão Oral 70ml;295.0;13
Andes 100mg 30 Comprimidos Revestidos Liberação Prolongada Supera (C1);295.0;13
Epéz 10mg 30 Comprimidos Revestidos;295.0;13
Paracetamol + Codeína 24 Comprimidos Genérico EMS (A2);295.0;14
Waryz 30 Comprimidos Revestidos Cimed;295.0;14
Femoston Conti Abbott 28 Comprimidos Revestidos;295.0;12
Cetoprofeno Solução Oral Gotas 20ml Genérico Medley;295.0;12
Levetiracetam 1000mg 30 Comprimidos Revestidos Genérico Torrent (C1);295.0;15
Dexametasona Solução Oral 120ml Genérico EMS;295.0;13
Vonau Flash 8mg 10 Comprimidos Biolab;295.0;13
Divalproato de Sódio 500mg 30 Comprimidos Revestidos Genérico Ranbaxy (C1);295.0;12
Arnica D3 50ml Weleda;295.0;12
Holmes 40mg 30 Comprimidos Revestidos Eurofarma;295.0;14
Labirin XR 48mg 30 Comprimidos Apsen;295.0;15
Funtly 250mg 14 Cápsulas Cristalia;295.0;14
Concardio 10Mg 30 Comprimidos Revestidos Sigma Pharma;294.0;13
Narix Spray Nasal 50ml;294.0;13
Flogoral Spray Menta 30ml Aché;294.0;13
Dimesilato de Lisdexanfetamina 30mg 30 Cápsulas Genérico Eurofarma (A3);294.0;12
Puran T4 75mcg 30 Comprimidos Sanofi;294.0;13
Citrato De Sildenafila 50mg Genérico Medley 8 Comprimidos Revestidos;294.0;13
Tolrest 100mg 60 Comprimidos Revestidos Aché (C1);294.0;13
Tolrest Aché 75mg 30 Comprimidos Revestidos (C1);294.0;13
Valtrex GSK 500mg 10 Comprimidos;294.0;16
Noex 100mcg 100 Doses Eurofarma;294.0;14
Etod 400mg 10 Comprimidos Revestidos Cristalia;294.0;12
Neprazol 20mg 56 Cápsulas;294.0;12
Sosseg 260mg 20 Comprimidos Revestidos;294.0;13
Biomag 15mg 30 Cápsulas Aché (B2);294.0;12
Betalor 5mg/50mg 30 Cápsulas Duras;294.0;13
Flixotide Aerossol Solução Oral 120 Doses;294.0;12
Pomada Kollagenase Com Cloranfenicol 30G Cristalia;293.0;14
Pietra Ed 2mg 30 Comprimidos;293.0;12
Candicort Pomada Aché 30g;293.0;12
Ganfort Solução Oftálmica 5ml;293.0;13
Sedamed 30+300+30mg 10 Comprimidos Cimed;293.0;15
Siblima 0,015mg/0,060mg 72 Comprimidos Revestidos;293.0;15
Luftal 30ml Reckitt;293.0;13
Pomada Esperson N  20g Aventis;293.0;12
Bisolvon Xarope Expectorante Cloridrato de Bromexina 8mg/5ml Adulto 120ml;293.0;15
Dorilax DT 450+50+35mg 12 Comprimidos Aché;293.0;13
Rinosoro Alto Volume Infantil 15 Sachês + Frasco 120ml Farmasa;293.0;13
Sitagliptina 50mg 30 Comprimidos Revestidos Genérico Ranbaxy;293.0;12
Triquilar 0,05mg + 0,03mg 21 Comprimidos;293.0;12
Rohypnol 1mg 30 Comprimidos Revestidos;293.0;12
Azox 500mg 6 Comprimidos Revestidos Eurofarma;293.0;13
Vick Pyrena Grip-7 10 Cápsulas Procter;293.0;14
Enalapril Genérico EMS 5mg 30 Comprimidos;293.0;13
Oxcene 5mg 30 Comprimidos Biosintética;293.0;14
Anlodipino Genérico Medley 5mg 30 Comprimidos;293.0;12
Viverdal 2mg 30 Comprimidos Revestidos Genom (C1);293.0;12
Naproxeno 550mg 10 Comprimidos Revestidos Nexflen Legrand;293.0;13
Trileptal 6% suspensão 100ml Novartis (C1);293.0;13
Artrodar TRB Pharma 50mg 30 Comprimidos;293.0;14
Prebictal 75mg 30 Cápsulas Gelatinosas Duras;293.0;13
Symbicort Suspensão Inalatória 120 Doses + Valvula Dosadora;293.0;12
Lipitor 80Mg 30 Comprimidos Upjohn;293.0;16
Bramicar HCT 80mg+12,5mg 30 Comprimidos Sigma Pharma;293.0;14
Meloxicam 15mg 10 Cápsulas Genérico EMS;293.0;13
Meritor 4+1000mg 30 Comprimidos Revestidos Aché;293.0;12
Captopril 25mg 30 Cápsulas Genérico Neo Química;293.0;12
Plurair 50mcg 60 Doses Libbs;293.0;13
Claril 0,25mg/ml + 3mg/ml Solução Oftálmica 15ml;292.0;14
Nitazoxanida Genérico EMS Suspensão Oral 20mg/ml 100ml;292.0;12
Doxiciclina 100mg 20 Comprimidos Revestidos Genérico Pharlab;292.0;14
Vacina Hepatite A/B AD/PED Twinrix Injetável 1 Seringa 0,5 GSK + Aplicação;292.0;13
Tramal 50mg 10 Cápsulas Grünenthal (A2);292.0;13
Minilax 714mg/g + 7,70mg/g Pediatrico 7 Bisnagas;292.0;13
Propranolol Genérico Teuto 40mg 30 Comprimidos;292.0;12
Gliclazida Genérico Pharlab 30mg 60 Comprimidos;292.0;13
Gliclazida 60mg Genérico Pharlab 60 Comprimidos De Liberação Prolongada;292.0;12
Venlaxin XR 75mg 30 Cápsulas Eurofarma (C1);292.0;14
Monessa 30 Cápsulas Biolab;292.0;13
Arflex Retard 200mg 12 Cápsulas;292.0;13
Prelone 5mg 10 Comprimidos Aché;292.0;13
Rosuvastatina Althaia Genérico 20mg 30 Comprimidos Revestidos;292.0;13
Analgésico Flanax 275mg Bayer com 20 comprimidos (embalagem econômica);292.0;13
Ansiodoron Weleda 50ml;292.0;14
Subtrax 100ml Eurofarma;292.0;14
Cefalexina 500mg 10 Comprimidos Genérico EMS;292.0;15
Mirtax Aché 5mg 15 Comprimidos Revestidos;292.0;12
Totacef 500mg 14 Comprimidos Eurofarma;292.0;12
Xarope Hytos Plus 100ml União Química;292.0;16
Pinazan 100mg 30 Comprimidos Cristalia (C1);292.0;15
Dipirona Solução Oral Genérico EMS 500mg/ml 10ml;292.0;12
Predsim 40mg 10 Comprimidos Mantecorp;292.0;14
Icaden Spray 1% 50Ml;292.0;14
Triquilar 0,05mg + 0,03mg 63 Comprimidos;292.0;13
Oto-Xilodase Solução 8ml Apsen;292.0;12
Maxitrol Suspensão Oftamológica 5Ml Mundipharma;292.0;14
Flutivate Creme 15g GSK;292.0;14
Labrea 5mg 30 Comprimidos Revestidos Cristália (C1);292.0;12
Ecasil 81mg 90 Comprimidos Revestidos Biolab;292.0;12
Larc 500mg 14 Comprimidos Revestidos Momenta;292.0;15
Ecoxe 60mg 7 Comprimidos Revestidos Hypera Pharma (C1);292.0;13
Prysma 2mg 20 Comprimidos Eurofarma (B1);291.0;13
Azilect 1mg 30 Comprimidos Teva (C1);291.0;12
Valda Friends Canela 25g;291.0;12
Nitazoxanida Suspensão Oral Genérico Eurofarma 20mg/ml 45ml;291.0;13
Frontal XR Upjohn 0,5mg 30 Comprimidos (B1);291.0;13
Ácido Mefenâmico 500mg Genérico Medley 12 Comprimidos;291.0;12
Algie Momenta 150mg 10 Comprimidos;291.0;12
Candicort Creme 30g Aché;291.0;13
Zart H 100+25mg 30 Comprimidos Eurofarma;291.0;13
Linadib 5mg 30 Comprimidos Revestidos Sigma Pharma;291.0;13
Pomada Fitoscar 60mg/g 50g Apsen;291.0;13
Esalerg 1,25mg/ml 20ml Gotas Aché;291.0;14
Atroveran Hot Adesivo;291.0;13
Pant Sec 50mg/ml Solução Capilar Frasco 50ml Refil Ache;291.0;14
Ozempic 0,25mg + 0,5mg com 6 Agulhas NovoFine 4mm;291.0;14
Amoxicilina Suspensão Oral 250mg/5ml 150ml Genérico EMS;291.0;14
Engov Up Original 269ml;291.0;15
Bifilac Sii 30 Cápsulas;291.0;15
Naldecon Febre Infantil 120ml Sabor Morango - Paracetamol 32mg/ml;291.0;13
Rosucor 20mg 100 Comprimidos Revestidos;291.0;12
Primera 30Mcg 63 Comprimidos Revestidos;291.0;13
Janumet XR 50+500mg 60 Comprimidos Revestidos Merck;291.0;13
Salonpas Gel-Patch com 3 Unidades Hisamitsu;291.0;13
Seretide Spray 25mcg + 250mcg 120 Doses;291.0;14
Iumi 3mg/0,02mg 24 Comprimidos Revestidos;291.0;12
Gastrobion Gel Cereja 240ml;291.0;14
Bhena 5mg 30 Comprimidos Revestidos Biolab;291.0;14
Bicalutamida 50mg 30 Comprimidos Revestidos Genérico Eurofarma;291.0;12
Duepoli 500mg 60 Comprimido  Apsen (C1);291.0;12
Provance Mini 5 Sachês;291.0;13
Laclev 9000Fcc 30 Comprimidos Abbott;291.0;14
Loredon 100mg 30 Comprimidos Torrent (C1);291.0;12
Preni 40mg 7 Comprimidos Eurofarma;291.0;14
Mensyva 100mg 30 Comprimidos Ache (C1);291.0;15
Eparema Flaconete Laranja 10ml;290.0;14
Isotretinoína 20mg 30 Cápsulas Genérico EMS (C2);290.0;13
Apresolina 50mg 20 Drágeas Novartis;290.0;12
Puran T4 25mcg 30 Comprimidos Sanofi;290.0;12
Qlaira 26 + 2 Comprimidos Revestidos;290.0;15
Sigma-Clav BD 875mg + 125mg 14 Comprimidos Revestidos Sigma;290.0;14
Miosan ODT 5mg 10 Comprimidos Orodispersíveis Apsen;290.0;13
Colírio Xalatan 0,005% 2,5Ml Upjohn;290.0;14
Nesta Diário 5mg 30 Comprimidos Biosintética;290.0;12
Gliclazida 30mg 30 Comprimidos Genérico EMS;290.0;13
Velus Magnésio 30 Comprimidos;290.0;12
Foraseq 12mcg+400mcg 120 Cápsulas com Inalador Sandoz;290.0;13
Revange 37,5+325mg 30 Comprimidos Ache (A2);290.0;15
Malvatricin Spray 50ml;290.0;13
Inzelm 20mg 60 Comprimidos;290.0;14
Percoide 40mg 7 Comprimidos Momenta;290.0;12
Dimesilato de Lisdexanfetamina 70mg 30 Cápsulas Genérico Pharlab (A3);290.0;13
Proctyl Pomada Takeda 3g com 10 Aplicadores;290.0;12
Optocare UL Solução Oftálmica 10ml;290.0;12
Ivermectina Genérico Prati 4 Comprimidos 6 mg;290.0;13
Oseltamivir 45mg 10 Cápsulas Genérico Natcofarma;290.0;14
Olsar H 40mg+25mg 30 Comprimidos Revestidos Momenta;290.0;15
Arnica do Mato Gel Creme 65g Via Botanica;290.0;13
