Produto;Quantidade_Total;Frequencia_Vendas
Januvia 50mg 28 comprimidos revestidos;323.0;13
Decongex Plus Xarope 120ml;322.0;13
TRAVATAN - 0,04mg/mL, 1 frasco gotejador com 2,5mL de solução de uso oftalmológico;322.0;13
Umma 20mg/g Creme Ginecológico 6,5g + 1 aplicador;322.0;12
Flogoral 1,5mg/ml Sabor Menta 250ml;322.0;12
Janumet XR 100mg/1000mg 30 comprimidos revestidos de liberação prolongada;322.0;12
Volare 20mg/0,2ml 2 seringas preenchidas de 0,2ml com sistema de segurança;322.0;16
Probiótico Enterogermina Adulto Sabor Laranja 9 sachês;322.0;12
Neosaldina Solução Oral 15ml;322.0;12
Suplemento Alimentar Ofolato D 2.000 UI 30 comprimidos;322.0;14
Rapilax 7,5mg/ml Gotas 30ml;322.0;15
Cafilisador 4 comprimidos;321.0;12
Euthyrox 75mcg 50 comprimidos;321.0;14
Sal de Frutas Eno Tradicional 100g;321.0;13
Lacto - Purga 6 comprimidos revestidos;321.0;14
Laxante Fitoterápico Tamarine Geléia Zero Açúcar 150g;321.0;14
Noripurum 10mg/ml Xarope 120ml;321.0;15
Spidufen 770mg 10 comprimidos revestidos;321.0;12
Hixizine 25mg 30 comprimidos;321.0;12
Inpruv D 7.000UI Apsen, 10 Comprimidos;321.0;13
BenicarAnlo 40mg/10mg 30 comprimidos revestidos;321.0;14
Press Plus 5mg + 20mg 60 cápsulas;321.0;13
Atlansil 200mg 20 comprimidos;321.0;13
Deocil SL 10mg 10 comprimidos sublinguais;321.0;15
Solução Oftálmica Glaucotrat 0,5% 5ml;321.0;13
Tâmisa 20 75mcg + 20mcg 21 comprimidos revestidos;320.0;14
Analgésico Pomada Gelol 20g;320.0;14
Adipept 20mg 28 comprimidos revestidos;320.0;13
Melocox 7,5mg 10 comprimidos;320.0;13
Noex 50mcg Spray Nasal 200 doses;320.0;14
Daivobet 50mcg/g + 0,5mg/g Pomada Dermatológico 30g;320.0;13
Inpruv DK 50.000UI + 100mcg Apsen, 4 Comprimidos;320.0;13
Cromolerg 2% Solução Oftálmica 5ml;320.0;12
Flexive CDM Creme 50g;320.0;12
Suplemento Alimentar Ofolato G 15ml;320.0;13
Caneta para Aplicação de Insulina HumaPen Savvio;320.0;16
Trimbow 100/6/12,5 mcg 120 Doses;320.0;12
Jofix 8mg 10 comprimidos orodispersíveis;320.0;14
Solução Nasal Sinusec Spray 30ml;320.0;12
Solaquin 40mg/g Creme Dermatológico 30g;320.0;12
OLMETEC ANLO - 20mg + 5mg, 30 comprimidos revestidos;320.0;13
Alivium Infantil 30mg/ml Sabor Frutas 100ml;319.0;12
Natifa Pro UBD 0,5mg + 0,1mg 28 comprimidos revestidos;319.0;13
Myrafer 100mg/ml Sabor Doce de Leite 30ml;319.0;13
Iruxol Mono 1,2U Pomada 15g;319.0;14
Solução Oftálmica Azorga 10mg/ml + 6,8mg/ml 6ml;319.0;12
Suplemento Alimentar Calcitran D3 1000ui 30 comprimidos revestidos;319.0;13
Angipress 25mg 30 comprimidos;319.0;15
Protetor Ocular Estéril Sancare Tamanho P 10 unidades;319.0;13
Rizi 5mg 30 comprimidos revestidos;319.0;12
Azukon MR 30mg 60 Comprimidos;319.0;14
Clorana 25mg 30 comprimidos;319.0;14
Vesicare 5mg 30 comprimidos revestidos;319.0;13
Óleo Sachet Pielsana 7,5cm X 15cm 5ml;319.0;13
Antiácido Gastrobion Sabor Cereja 240ml;319.0;12
Claritin 10mg 12 comprimidos;318.0;12
Plenance 10mg 30 comprimidos revestidos;318.0;12
Laxante Fitoterápico Naturetti 16 cápsulas;318.0;12
Caltrate Ca 600mg + D3 200 UI 30 comprimidos revestidos;318.0;12
Cognitus 225mg 60 comprimidos revestidos;318.0;13
Regulador Intestinal Leiba 200 12 Cápsulas;318.0;12
Helioral 250mg 60 cápsulas;318.0;13
Nienza 25mg 30 comprimidos;318.0;13
Condroflex 1,5g + 1,2g Sabor Abacaxi 30 sachês com pó para solução oral;318.0;13
Bexai 35mg 20 capsúlas;318.0;14
Dobeven 500mg 30 cápsulas;318.0;14
Betadine XR 32mg 30 comprimidos;318.0;12
Unoprost 4mg 30 comprimidos;318.0;15
Flogoral 5mg/g Creme Dental Sabor Menta 70g;318.0;13
Femina 150mcg + 20mcg 63 comprimidos revestidos;317.0;14
Ritmonorm 300mg 60 comprimidos revestidos;317.0;13
Plenance EZE 10mg+10mg 30 cápsulas;317.0;13
Busonid Aquoso Nasal 32mcg 120 doses 6ml;317.0;14
Fluidificante e Descongestionante Nasal Rinosoro Jet XT 0,9% 100ml;317.0;13
Creme Dermatológico Fenergan 20mg/g 30g;317.0;13
Flavenos 900mg + 100mg 30 comprimidos revestidos;317.0;13
Artemidis 35 0,035mg + 2mg 21 comprimidos revestidos;317.0;13
Suplemento Alimentar de Lactase Levty 8 comprimidos com  10.000 U.FCC cada;317.0;13
DUOMO HP Eurofarma 60 Cápsulas Duras;317.0;13
Lactulife Sabor Artificial Salada de Frutas 120ml;317.0;12
Ixium 50mg/g 12 sachês de Creme Dermatológico com 250mg cada;317.0;14
Vasopril 20mg 30 comprimidos;317.0;14
Cicladol 20mg 5 comprimidos;317.0;12
Suplemento Alimentar Ofalato 90 comprimidos;317.0;14
Piemonte 5mg 30 comprimidos mastigáveis;316.0;13
Engov 12 comprimidos;316.0;15
Atrovent N 20mcg/dose 10ml + 1 bocal (200 doses);316.0;12
Solução Oftálmica Oftpred 10mg/ml 5ml;316.0;12
Vaporizante Descongestionante Vick VapoRub Unguento 12g;316.0;12
Restaurador da Flora Intestinal Repoflor Pediátrico 200mg 4 envelopes com 1g cada;316.0;13
Sal de Frutas Eno Guaraná 100g;316.0;14
Hemax Eritron 4.000UI Aché 1 ampola com pó liofilizado e 1 ampola com 2ml de diluente;316.0;13
Rosucor 20mg 30 comprimidos revestidos;316.0;14
Motore 250mg 60 cápsulas;316.0;12
Labirin 16mg 30 comprimidos;316.0;12
Trilax 300mg + 125mg + 50mg + 30mg 30 comprimidos;316.0;13
Trok - N 20mg/g + 0,64mg/g + 2,5mg/g Pomada Dermatológica 10g;316.0;15
Descongestionante Nasal Salsep 0,9% 360° Bebê e Criança 50ml;316.0;14
Annita 500mg, 6 comprimidos revestidos;316.0;14
Biovicerin 6 flaconetes com 5ml cada;316.0;13
Laringex Sabor Menta 16 pastilhas;315.0;13
Sal de Frutas Eno Abacaxi 2 envelopes com 5g cada;315.0;13
Vitacid 0,25mg/g Gel 25g;315.0;14
Librene Diu Cobre e Prata Tamanho Normal TCU380AG;315.0;12
Xarope Phitóss 7mg/ml Sabor Framboesa 100ml;315.0;15
Prelone 11mg/ml Gotas Sabor Cereja 20ml;315.0;13
Bravan HCT 160mg + 25mg 30 comprimidos;315.0;12
Suplemento Alimentar Lavitan Pré-Natal Multi 30 comprimidos revestidos;315.0;14
Utrogestan 200mg 14 cápsulas;315.0;12
Condroflex 500mg + 400mg 60 cápsulas;315.0;13
Tylenol Sinus 500g + 30mg 24 comprimidos revestidos;315.0;13
Apresolina 25mg 20 drágeas;315.0;13
Laxante Minilax 7 bisnagas com 6,5g;315.0;14
Antialérgico Allegra Pediátrico 6mg/ml 1 frasco de 60ml de suspensão de uso oral;315.0;13
Allestra 15 60mcg + 15mcg 28 comprimidos;315.0;13
Eliquis 2,5mg 60 comprimidos revestidos;314.0;14
Engov 24 comprimidos;314.0;14
Aceratum 100mg/ml Solução Otológica 10ml;314.0;14
Gynomax Creme Vaginal 35g + 7 aplicadores descartáveis;314.0;12
Coledue R 10mg + 10mg 30 cápsulas duras;314.0;13
Antialérgico Histamin 2mg 20 comprimidos;314.0;13
AAS Infantil 100mg com 30 comprimidos;314.0;12
Fibras Normaten Fit 10 Sachês;314.0;13
Renitec 10mg 30 comprimidos;314.0;15
Suplemento Alimentar Zirvit Pré 30 cápsulas;314.0;15
Nevrix 100mg + 100mg + 5mg 60 comprimidos revestidos;314.0;12
Folifer 5mg + 150mg 30 comprimidos revestidos;314.0;13
Xigduo XR 10mg + 1000mg 30 comprimidos revestidos de liberação prolongada;313.0;13
Ellura 200mg 30 cápsulas;313.0;12
Descongestionante Nasal Salsep Jet 0,9% Jato Contínuo 100ml;313.0;15
Dexason Elixir 100ml;313.0;13
Trok 20mg/g + 0,64mg/g Creme Dermatológico 30g;313.0;15
Risedross 35mg 4 comprimidos revestidos;313.0;13
Pivast 2mg 30 comprimidos revestidos;313.0;13
Musculare 5mg 15 comprimidos;313.0;12
Emulsão Keltrina Plus 5% Fragrância de Erva Doce 60ml;313.0;13
Oscillococcinum 30 Tubos;313.0;12
Pediderm 0,2mg/ml  Shampoo 100ml;312.0;13
Perfenol 20 cápsulas;312.0;13
Albocresil 90mg Óvulo 6un;312.0;12
Suplemento Alimentar Doss 1.000UI Vitamina D3 30 cápsulas gelatinosas moles;312.0;13
Jardiance 25mg 30 comprimidos revestidos;312.0;15
Laxante Muvinlax Sabor Limão 20 sachês com 14g;312.0;13
Ciclo 21 União Química 21 comprimidos;312.0;13
Stanglit 30mg 60 comprimidos;312.0;13
Fibra Metamucil Sabor Laranja 174g;312.0;12
Tylenol DC 1g 20 comprimidos revestidos;312.0;13
Solução Oftálmica TriSorb 15ml;312.0;14
Nactali 75mcg 28 comprimidos revestidos;312.0;13
Gel Hidratante Intravaginal Provagin 30g;312.0;15
Xantinon 10 comprimidos revestidos;312.0;13
Venzer HCT 16mg + 12,5mg 30 comprimidos;312.0;14
Floratil AT 250mg 6 cápsulas;311.0;13
Janumet XR 50mg/1000mg 60 comprimidos revestidos de liberação prolongada;311.0;12
Suplemento Alimentar Bifilac GeFlora Probióticos 14 Sticks;311.0;15
Natifa 1mg 28 comprimidos revestidos;311.0;12
Meritor 4mg + 1000mg 30 comprimidos revestidos;311.0;14
Finalop 1mg 30 Comprimidos Revestidos;311.0;15
Biovicerin 12 flaconetes com 5ml cada;311.0;14
Molièri 20 3mg + 0,02mg 24 comprimidos revestidos;311.0;12
Stele 1mg/g Creme Ginecológico 50g + 5 aplicadores;311.0;16
Chá Stilgrip Sabor Mel e Limão 5g;311.0;13
Renalapril 5mg 30 comprimidos;311.0;13
Microvlar 0,15mg + 0,03mg 63 drágeas;311.0;12
Alenia Refil 12mcg + 400mcg 60 cápsulas inalatórias;311.0;14
Janumet 50mg + 1000mg 56 comprimidos revestidos;311.0;14
Arflex Retard 200mg 12 cápsulas de ação prolongada;311.0;12
Analgésico Advil Extra Alivio ibuprofeno 400mg 8 cápsulas;311.0;13
Mioflex A 125mg + 50mg + 300mg + 30mg 12 Comprimidos;311.0;13
Riopan 80mg/ml 240ml;311.0;13
Betnovate 1mg/g Pomada 30g;311.0;12
Sinvascor 40mg 30 comprimidos revestidos;310.0;13
Celestone 4mg/ml 1 ampola com 1ml de solução de uso intramuscular ou intravenoso;310.0;14
Xifaxan 550mg 28 comprimidos revestidos;310.0;12
Cystex 24 drágeas;310.0;12
Vick Pyrena Grip-7 5 Cápsulas;310.0;12
Gel Dersani Hidrogel com Alginato 85g;310.0;13
Synthroid 100mcg 30 comprimidos;310.0;13
Suspensão Oftálmica Nevanac 1mg/ml 5ml;310.0;12
Allexofedrin D 60mg + 120mg 10 comprimidos revestidos;310.0;13
Promim 10mg/g Creme Ginecológico 30g + 20 aplicadores;310.0;13
Rehidrat 90 Sabor Natural 4 envelopes de 13,95g;310.0;12
Profenid 50mg 24 cápsulas duras;310.0;13
Concárdio 10mg 30 comprimidos revestidos;310.0;12
Digeliv 400GaIU 30 sachês com 2g cada;309.0;13
Predsim 3mg/ml 60ml + dosador;309.0;13
Mesidox 4mg 30 comprimidos;309.0;12
Xarope Vick Pediátrico 120ml;309.0;13
Artrolive 500mg + 400mg 30 cápsulas;309.0;12
Dexador 5mg + 100mg + 100mg + 0,5mg 20 comprimidos revestidos;309.0;13
Naprix A 10mg + 10mg 30 cápsulas;309.0;12
Synthroid 75mcg 30 comprimidos;309.0;12
Deriva Micro 1mg/g Gel de Liberação Controlada 30g;309.0;13
Arnica Weleda 80 comprimidos;309.0;12
Fostair DPI 100mcg/6mcg por inalação 1 Dispositivo Next DPI com 120 doses;309.0;14
Venzer 32mg 30 comprimidos;309.0;13
Voltaren 75mg/3ml Solução Injetável 5 ampolas com 3ml cada;309.0;14
Olina 60ml;308.0;12
Symbicort Spray 6/200 mcg 60 doses de pó de uso inalatório;308.0;13
Bye Bye Fever para Crianças 2 unidades;308.0;13
Solução Oftálmica Maxidex 1mg/ml 5ml;308.0;13
Xalacom 50mcg/ml + 5mg/ml Solução Oftálmica 2,5ml;308.0;13
Vitamina D3 Althaia 7.000 UI 8 cápsulas moles;308.0;13
Calminex Diclo Aerossol 85ml;308.0;14
Hirudoid 300 Pomada 3mg/g 40g;308.0;12
Imecap Hair Cabelos e Unhas 30 Cápsulas;308.0;13
Cueca para Hérnia Inguinal Dupla Dilepé Cor Preta Tamanho P;308.0;13
Micolamina 10mg/g Creme 20g;308.0;12
Xarope Benegrip Multi Sabor Frutas Vermelhas 240ml;308.0;13
Sustrate 10mg 50 comprimidos;307.0;14
Bivolet 5mg Biolab 90 comprimidos;307.0;14
Venolise 26,7mg 30 comprimidos revestidos;307.0;12
Euthyrox 175mcg 50 comprimidos;307.0;14
Novoprazol 20mg 56 Cápsulas;307.0;15
Solução Nasal Sorine Jet Baby Jato Suave Contínuo 100ml;307.0;14
Redoxon 2g Sabor Lima-Limão 10 comprimidos efervescentes;307.0;12
Analgésico Tylenol 750mg Liberação Imediata 20 comprimidos revestidos;307.0;15
Doss 50.000UI 8 cápsulas gelatinosas moles;307.0;14
Suplemento Vitamínico Combi AD 30ml + Seringa Dosadora;307.0;14
Risedross 150mg 1 comprimido revestido;307.0;13
Floralyte 45 Sabor Laranja 500ml;307.0;13
Atrovent 0,250mg/ml Gotas 20ml;307.0;12
Cor-Select 2,5mg 30 comprimidos Biolab;307.0;13
Nienza 12,5mg 30 comprimidos;307.0;14
Etna 2,5mg + 1,5mg + 1,0mg 50 cápsulas;307.0;15
Anador 1g 4 comprimidos;306.0;15
Trayenta Duo 2,5mg + 500mg 60 comprimidos revestidos;306.0;12
Lisador 16 comprimidos;306.0;12
Pomada Dermatológico Nebacetin 50g;306.0;13
Anador 1g 20 comprimidos;306.0;12
Mesacol 800mg 30 comprimidos revestidos;306.0;12
Vaporizante Descongestionante Vick VapoRub Unguento 100g;306.0;13
Venaflon 450mg + 50mg 60 comprimidos revestidos;306.0;12
Press Plus 5mg + 10mg 30 cápsulas;306.0;13
Analgésico Cafiaspirina 4 comprimidos;306.0;13
DPrev 5.000UI 30 comprimidos revestidos;306.0;13
Labirin 8mg 30 comprimidos;305.0;12
Cicloprimogyna (2mg) + (2mg + 0,25mg) 21 drágeas;305.0;12
Dramin CapsGel 50mg 10 Cápsulas Mole;305.0;12
Indocid 50mg 30 cápsulas;305.0;15
Antiácido Estomazil Pastilhas Sabor Abacaxi 20 comprimidos mastigáveis;305.0;14
PlantaBen 3,5g Sabor Artificial Laranja Pó Efervescente 10 envelopes com 5g cada;305.0;13
Euthyrox 88mcg 50 comprimidos;305.0;13
AdviPro 11,6mg Gel 60g;305.0;13
Solução Oftálmica Azorga 10mg/ml + 6,8mg/ml 5ml;305.0;12
Maxalgina 500mg/ml Gotas Sabor Abacaxi 20ml;305.0;12
Xarope Vibral 1,5mg/ml Sabor Framboesa 120ml;304.0;14
Suplemento Alimentar Pealiv 300mg 30 comprimidos;304.0;13
Repopil 35 - 2mg + 0,035mg 21 comprimidos revestidos;304.0;12
Vitamina D3 Addera D3 7.000UI 4 comprimidos revestidos;304.0;12
Relvar Ellipta 100mcg + 25mcg 30 doses de pó para inalação;304.0;13
Stugeron 75mg 30 comprimidos;304.0;13
Clenil HFA 250mcg Spray 200 doses + 1 dispositivo em L para administração oral;304.0;12
Natifa Pro 1mg + 0,5mg 28 comprimidos revestidos;304.0;13
Flogoral 1,5mg/ml Spray Sabor Menta 30ml;304.0;12
Maleato de Dexclorfeniramina 2mg EMS 20 comprimidos;304.0;12
Arulatan 50mcg/ml Solução Oftálmica 2,5ml;304.0;13
Corticorten 20mg 20 comprimidos;304.0;12
ProVance Mini 360 mg Aché 5 sachês;304.0;14
PANTOGAR - 60 cápsulas gelatinosas duras?;303.0;12
Vonau Flash 8mg Biolab, 10 comprimidos de desintegração oral;303.0;14
Trombofob 200U Gel 40g;303.0;13
Oxotron 60mg 15 comprimidos;303.0;13
Naprix A 2,5mg + 5mg 30 cápsulas;303.0;12
Dobeven 500mg 60 cápsulas gelatinosas duras;303.0;13
Synthroid 50mcg 30 comprimidos;303.0;13
Gotas Preciosas 30ml;303.0;12
Singulair 4mg 30 comprimidos mastigáveis;303.0;12
Primogyna 2mg 28 drágeas;303.0;14
Repoflor 250mg 10 cápsulas duras;303.0;13
Cerazette 75mcg 28 comprimidos revestidos;303.0;14
Solução Oftálmica Cetrolac 5mg/ml 5ml;303.0;13
Molièri 30 3mg + 0,03mg 21 comprimidos revestidos;303.0;12
Gamax 30 Cápsulas Gelatinosas;303.0;12
Prelone 5mg 10 comprimidos;303.0;13
Sirdalud 2mg 30 comprimidos;303.0;13
Lavagem Nasal Rinosoro Alto Volume 30 sachês + frasco aplicador;303.0;14
Alektos 20mg 30 comprimidos;303.0;13
Clexane 40mg/0,4ml 6 seringas preenchidas com 0,4ml com sistema de segurança;303.0;13
Toujeo 300U/ml 1 caneta descartável com 1,5ml de solução injetável;303.0;13
Rubenti 200mg 60 cápsulas duras de liberação prolongada;302.0;14
Meticorten 20mg 10 comprimidos;302.0;15
Tarfic 0,03% Pomada Dermatológica 10g;302.0;14
Lactosil 10.000 FCC 30 Tabletes;302.0;12
Loratadina 10mg Cimed, 12 comprimidos;302.0;14
Antiácido Eno Pastilhas Mastigáveis 500mg Sabor Menta 8un;302.0;13
Motilium 1mg/ml Suspensão Oral 200ml;302.0;13
Eparema Sabor Laranja 10ml;302.0;12
AlleNasal Spray Nasal Antialérgico 120 Doses 16,5ml;302.0;14
Engov 6 comprimidos;302.0;13
Topison 1mg/g Creme 20g;302.0;13
Xarope Notuss 1,5mg/ml Sabor Morango 120ml;302.0;13
Cetrolac SL 10mg 20 comprimidos sublinguais;302.0;13
Formocaps 12mcg 30 cápsulas com pó para inalação + 1 inalador;302.0;15
Euthyrox 125mcg 50 comprimidos;302.0;13
Lipidil 160mg 30 comprimidos revestidos;302.0;13
Vitamina D Sof D 50.000 UI 4 cápsulas gelatinosas moles;302.0;13
Tantin 0,060mg + 0,015mg 28 comprimidos revestidos;301.0;14
Pralívio 400mg 10 cápsulas moles;301.0;13
Entresto 49mg + 51mg 60 comprimidos revestidos;301.0;14
Solução Oftálmica Ocupress 2% 5ml;301.0;12
Analgésico Sonridor Caf 2 comprimidos efervescentes;301.0;13
Ultrafer 100mg 30 comprimidos revestidos;301.0;13
Creme Dermatológico Maleato de Dexclorfeniramina 10mg/g EMS 30g;301.0;13
Rizi-M 5mg + 10mg 14 comprimidos revestidos;301.0;12
Soanza XR 35mg 60 comprimidos;301.0;13
Mesigyna 50mg/ml + 5mg/ml Solução Injetável 1 ampola com 1ml;301.0;12
Levoid 112mcg 30 comprimidos;301.0;13
Allestra 20 75mcg + 20mcg 21 drágeas;301.0;13
Nautex 8mg 10 Comprimidos;301.0;14
Pressat 5mg 60 comprimidos;301.0;12
Lisador 8 comprimidos;300.0;12
Expectuss 15mg/5ml Pediátrico 100ml;300.0;13
Aradois 25mg 30 comprimidos revestidos;300.0;13
Buscoduo 20 comprimidos revestidos;300.0;13
Clexane 60mg, 2 seringas preenchidas com 0,6mL de solução de uso subcutâneo ou intramuscular + sistema de segurança;300.0;14
ProVance Aché Sabor Limão 30 Comprimidos Mastigáveis;300.0;14
Lotar 5mg + 100mg 30 cápsulas;300.0;13
Siilif 100mg 30 comprimidos revestidos;300.0;15
Duomo 2mg 30 comprimidos;300.0;12
Colujet 1mg/g Pasta de Uso Bucal 10g;300.0;12
Aerolin 100mcg/dose 200 doses 14,6 ml;300.0;13
Benicar Triplo 40mg/25mg/10mg 30 comprimidos revestidos;300.0;12
Actifedrin 2,5mg + 60mg 20 comprimidos;300.0;12
Flogoral 3mg Pastilhas Sabor Menta 12un;300.0;12
Cataflam Pro XT 23,2mg/g Emugel 100g;300.0;13
Pietra ED 2mg 30 comprimidos revestidos;299.0;13
Antialérgico em Creme Histamin 10mg/g 30g;299.0;14
Advil Mulher 400mg 10 Cápsulas Líquidas;299.0;12
Sorine 0,9% Nebulizador 45ml;299.0;13
Bravan 160mg 30 comprimidos revestidos;299.0;12
Aplause 20mg 30 comprimidos revestidos;299.0;14
Solução Oftálmica Alphagan Z 0,1% 5ml;299.0;15
PlantaBen 3,5g Sabor Artificial Laranja Pó Efervescente 30 envelopes com 5g cada;299.0;14
Esalerg 0,5mg/ml Xarope Sabor Tutti Frutti 100ml;299.0;15
Inpruv D 10.000UI Apsen, 10 Comprimidos;299.0;12
Primera 30 150mcg + 30mcg 63 comprimidos;299.0;12
Levoid 88mcg 30 comprimidos;299.0;14
Advil 600mg 12 Horas 2 comprimidos revestidos de liberação prolongada;299.0;12
Busonid Aquoso Nasal 64mcg 120 doses 6ml;299.0;12
Bálsamo Bengué Gel 60g;299.0;14
ABC Creme 10mg/g 20g;299.0;12
Ammy 4mg 28 comprimidos revestidos;299.0;13
Solução Oftálmica Cromolerg 4% 5ml;298.0;13
Dolamin Flex 125mg + 5 mg 12 comprimidos revestidos;298.0;14
Alenia 6mcg + 200mcg 60 cápsulas inalatórias + 1 inalador;298.0;14
Venalot 15mg + 90mg 60 comprimidos;298.0;12
Nactali 75mcg 84 comprimidos revestidos;298.0;13
Analgésico Novalgina 1g 10 comprimidos efervescentes;298.0;14
Colic Calm Suspensão Oral 59ml;298.0;13
Artrosil 320mg 10 cápsulas duras de liberação prolongada;298.0;14
Lacto - Purga 16 comprimidos revestidos;298.0;14
Flancox 400mg 10 comprimidos revestidos;298.0;12
Solução de Manitol 20% 250ml;298.0;13
Stugeron 25mg 30 comprimidos;298.0;13
DRENIFÓRMIO - 0,125mg/g + 30mg/g, 1 bisnaga com 30g de creme de uso dermatológico;298.0;14
Levoid 25mcg 30 comprimidos;297.0;14
Spiolto 2,5mcg + 2,5mcg 1 Frasco com 4ml de Solução, 60 Acionamentos + Inalador Respimat;297.0;12
Bravan Duo 80mg 5mg 30 comprimidos;297.0;14
Proflam 15mg/g Creme 30g;297.0;15
Vitamina D3 Addera D3 7.000UI 30 comprimidos revestidos;297.0;13
Profergan 25mg 20 comprimidos revestidos;297.0;13
Coristina D Pro 4 comprimidos;297.0;15
Fluidificante e Descongestionante Nasal Rinosoro SIC Infantil Spray Suave 0,9%  50ml;297.0;13
Diane 35 2mg + 0,035mg 63 drágeas;297.0;13
Eparema Sabor Hortelã 12 flaconetes de 10ml cada;297.0;14
Diovan Amlo Fix 320mg + 10mg 28 comprimidos revestidos;297.0;12
Dozemast 1.000mcg 30 comprimidos sublinguais;297.0;13
Synthroid 125mcg 30 comprimidos;297.0;12
Diovan 80mg 28 comprimidos revestidos;297.0;13
Xarope Bisolvon Expectorante Pediátrico 4mg/5ml 1 frasco com 120mL;296.0;13
Benegrip Multi Febre e Dor Pediatrico 15ml;296.0;13
Biofenac DI 50mg 10 comprimidos dispersíveis;296.0;13
SeloZok 50mg 30 comprimidos revestidos de liberação controlada;296.0;13
LuftaGastroPro Sachê 10ml;296.0;12
Luftal Gel Caps 125mg - 20 Cápsulas Gelatinosas;296.0;15
NovaCort Creme 30g;296.0;13
Ablok Plus 100mg 25mg 30 comprimidos;296.0;13
Utrogestan 200mg com 42 cápsulas;296.0;13
Bivolet 5mg Biolab 30 comprimidos;296.0;14
Vertix 5mg/ml Sabor Baunilha 30ml;296.0;13
Esalerg D12 2,5mg + 120mg 10 comprimidos de liberação modificada;296.0;13
Euthyrox 25mcg 50 comprimidos;296.0;12
Florax SM 100milhões/ml Sabor Framboesa 5 flaconetes com 5ml cada;296.0;13
Fluidificante e Descongestionante Nasal Wash In 100ml;296.0;14
Coristina D Pro 16 comprimidos;296.0;12
Carverol 250mg 20 comprimidos;296.0;14
Sal de Frutas Eno Laranja 2 envelopes com 5g;296.0;15
Levoid 50mcg 30 comprimidos;295.0;14
Leite de Magnésia Eno Hortelã 350ml;295.0;12
Amplium G 30mg/g + 20mg/g Creme Ginecológico 40g + 7 aplicadores;295.0;12
Kit Lavitan Pré-Natal Multi 60 cápsulas moles + Ômega 3 DHA 30 comprimidos revestidos;295.0;12
Zart 50mg 30 comprimidos revestidos;295.0;12
Solução Nasal Maresis Baby 0,9% Spray Jato Suave Contínuo 100ml;295.0;14
Brondilat 50mg/5ml Xarope Sabor Framboesa 120ml;295.0;13
Imosec 2mg 12 comprimidos;295.0;13
Vynaxa 15mg 28 Comprimidos Revestidos;295.0;12
Solução Oftálmica Pred Mild 0,12% 10ml;295.0;12
Deocil SL 10mg 20 comprimidos;295.0;12
Diclin 2mg + 0,035mg 63 comprimidos revestidos;295.0;14
Oestrogel 0,6mg/g Gel 80g;295.0;12
Elani Ciclo 3mg + 0,03mg 21 comprimidos revestidos;295.0;13
Alivium 400mg 10 cápsulas líquidas;295.0;13
Xarope Mucosolvan 30mg/5ml Sabor Morango 120ml;295.0;13
Ablok 25mg 30 comprimidos;295.0;13
Ibupril 400mg 8 cápsulas gelatinosas moles;295.0;12
Valtrex 500mg 10 comprimidos revestidos;294.0;14
Promensil 100mg 30 comprimidos revestidos;294.0;13
Loncord 20mg 20 cápsulas;294.0;13
Alektos 20mg 20 comprimidos;294.0;13
Arnica Montana 6CH Almeida Prado Frasco com 13g;294.0;14
Lacday 10.000 U.FCC EMS 30 comprimidos mastigáveis;294.0;14
Motilium 10mg 30 comprimidos;294.0;14
Drenison 4mcg/cm² Oclusivo 1 Rolo com 7,5cm x 200cm;294.0;13
Indux 50mg 10 comprimidos;294.0;12
Vatis 150mg 90 comprimidos revestidos;294.0;12
Puran T4 150mcg 30 comprimidos;293.0;13
Artrolive 1500mg + 1200mg Sabor Laranja 30 envelopes com 4g de granulado cada;293.0;13
Motix Solução Injetável 10 ampolas com 2,2ml cada;293.0;12
Itraspor 100mg 4 cápsulas;293.0;12
Nebilet 5mg 30 comprimidos;293.0;13
Leite de Magnésia Phillips Original 120ml;293.0;13
Dexfer 400mg, Eurofarma 30 comprimidos revestidos;293.0;14
Florastor 12 cápsulas;293.0;12
Pomada Minancora 30g;293.0;13
Creme Dermatológico Profergan 20mg/g 30g;293.0;15
Daflon 1000mg FFPM 60 comprimidos revestidos;293.0;13
Pradaxa 110mg 30 cápsulas;293.0;12
Dimetigass Gotas 75mg 15ml;293.0;12
Vesomni 6mg + 0,4mg 30 comprimidos revestidos de liberação modificada;293.0;15
Cor-Select 2,5mg 60 comprimidos;292.0;16
Allestra 20 75mcg + 20mcg 63 drágeas;292.0;13
Sal de Frutas Eno Tradicional 2 envelopes com 5g;292.0;12
Qtern 5mg/10mg 30 comprimidos revestidos;292.0;13
Diprosalic 0,5mg/ml + 20mg/ml Solução Dermatológica 30ml;292.0;13
Suplemento Alimentar DOSS 1.000UI Vitamina D3 90 Cápsulas Gelatinosas;292.0;12
Forxiga 10mg 30 comprimidos revestidos;292.0;12
Duomo HP 2mg + 5 mg 30 cápsulas;292.0;12
Suplemento Alimentar Lipomax Cromo 60 cápsulas;292.0;13
Puran T4 200mcg 30 comprimidos;292.0;13
Antigases Luftal Gotas 75mg/ml Sabor Cereja 30ml;291.0;14
Clob - X 0,5mg/g Pomada Dermatológica 30g;291.0;13
Januvia 100mg 28 comprimidos revestidos;291.0;13
Listo 4mg 10 comprimidos de desintegração oral;291.0;13
Toragesic 10mg 10 comprimidos sublinguais;291.0;13
Zimiex 10mg 30 comprimidos;291.0;12
Xantinon Complex 100ml;291.0;12
