Produto;Quantidade_Total;Frequencia_Vendas
Pastilhas para Garganta Strepsils Laranja 16 unidades;308.0;13
Paxtrat 20mg caixa com 30 comprimidos revestidos;308.0;13
Cloridrato de Memantina 10mg 30 Comprimidos Revestidos - Biolab;308.0;14
Cloridrato De Tramadol 100Mg Ml Eurofarma, Caixa Com 10Ml;308.0;14
Natifa 1Mg, Caixa Com 28 Comprimidos Revestidos;308.0;12
Ofolato G frasco com 15mL de solução de uso oral;308.0;14
Suplemento Alimentar Gummmy Kids Com 180Gr;308.0;12
Glimepirida 1Farma 20Mg, Com 30 Comprimidos;308.0;13
Dilatador Nasal Respire Melhor pele normal, grande com 10 unidades;308.0;13
Gino- Canesten 20mg  2   Creme Com 20g + 3 Aplicadores;308.0;13
Dobeven Dobesilato 500mg 60 cápsulas;308.0;12
Musculare 5Mg, Caixa Com 15 Comprimidos;308.0;12
Cefalexina 500MG Com 40 comprimidos Teuto Genérico;308.0;13
Irritratil 200Mg Com 60 Capsulas;308.0;13
Leite De Magnesia Eno Hortela 350Ml;308.0;14
Itraconazol 100mg 4 cápsulas Legrand;308.0;13
Desogestrel + Etinilestradiol 150+20Mcg Ache 21 Comprimidos;307.0;14
Captopril 25mg 30cpr teuto gen;307.0;13
Sorine Ssc Jet Baby 0,9 , Caixa Com 1 Frasco Com 100Ml De Solucao De Uso Nasal;307.0;13
Tadalafila 5mg Neo Química 28 Comprimidos Revestidos;307.0;12
Insulina Humulin Nph Lilly;307.0;15
Zinnat 250mg 14 Comprimidos Revestidos;307.0;12
Diamicron Mr 30Mg, Caixa Com 60 Comprimidos De Liberacao Prolongada;307.0;13
Ducox 200mg 10 Cápsulas Duras;307.0;13
Amitriptilina 25 30Cp Ems;307.0;13
Beneum Tiamina 300mg 30 comprimidos;307.0;13
Tobramicina 3mg ml Nova Química Frasco 5ml Uso Oftálmico;307.0;15
Thioctacid 600 Hr 600Mg, Caixa Com 30 Comprimidos Revestidos;307.0;12
Atenolol + Clortalidona 100mg 25mg Genérico Eurofarma 30 Comprimidos;307.0;12
Equilid 50mg caixa com 20 cápsulas;307.0;14
Vannair 6mcg + 200mcg 120 Doses Astra Zeneca;307.0;12
Natazy DHA Cifarma 30 Cápsulas;307.0;13
Pioglitazona 15 mg 15 comprimidos;307.0;14
Diclofenaco Potássico 50mg com 20 Comprimidos;307.0;12
Lorazepam 2Mg 30Cpr Ger;307.0;13
Artroflan 150mg, caixa com 40 comprimidos;307.0;13
Vazidin Mr Trimetazidina 35mg 30 comprimidos;307.0;13
Diclin 2mg + 0,035mg, caixa com 21 comprimidos revestidos;307.0;12
Carbocisteína 50mg mL Xarope 100mL Prati Donaduzzi Genérico;307.0;13
Amplictil 25Mg 20Cpr C1;307.0;13
Daonil Glibenclamida 5mg 30 comprimidos;307.0;12
Ibuflex Ibuprofeno 400mg 8 cápsulas;307.0;12
Dexilant 60mg, caixa com 60 cápsulas de liberação retardada;306.0;12
Olmecor 20 Mg 30 Comprimidos;306.0;13
Domperidona Nova Quimica 10Mg, Caixa Com 30 Comprimidos;306.0;14
Floral De Bach Medo e Insegurança 30mL;306.0;15
Zart H 50mg + 12,5mg 30 Comprimidos;306.0;14
Allegra D 24 horas 180 + 240mg, caixa com 5 comprimidos revestidos;306.0;13
Nesina Met 12,5Mg + 1000Mg, Caixa Com 60 Comprimidos Revestidos;306.0;13
Neutrofer Poli caixa com 1 frasco com 30mL de suspensão de uso oral;306.0;12
Cetoprofeno 50 Mg 24 Comprimidos Med;306.0;13
Acido Mefenamico Ache 500Mg, Caixa Com 24 Comprimidos;306.0;12
Betametasona Elixir 0,5mg 5ml EMS 120ml;306.0;14
Loredon 50mg 60 Comprimidos;306.0;15
Revoc 50mg 30 Comprimidos Revestidos;306.0;14
Nites 0,5Mg G, Caixa Com 1 Frasco Spray Com 120 Doses De Suspensao De Uso Nasal;306.0;13
Gastrogel Fresh Susp 150 Ml;306.0;13
Tadalafila 5Mg Ache, Caixa Com 30 Comprimidos Revestidos;306.0;15
Cimegripe Dia 800mg + 20mg, caixa com 12 comprimidos revestidos;306.0;14
Somalium 6mg Aché 30 Comprimidos;306.0;12
Muvinlax Pó 20 Envelopes de 14g cada;306.0;14
Aflexa colágeno 60 cápsulas;306.0;13
Cetoconazol Shampoo Cimed 20mg/mL, caixa com 1 frasco com 100mL de shampoo;306.0;13
Profenid 20mg/mL, caixa com 1 frasco com 20mL de solução de uso oral;306.0;12
Cibex 200mg 10 Cápsulas Duras;306.0;12
CafiLisador 500mg + 65mg com 4 comprimidos Caixa com 25 Cartelas;305.0;14
Allestra 20 0,075mg + 0,020mg, caixa com 63 drágeas;305.0;12
Duphaston 10Mg 28Cpr;305.0;13
Pant Sec 50Mg Ml, Caixa Com 3 Frascos Com 50Ml De Solucao De Uso Capilar + 1 Valvula Spray;305.0;14
Carvedilol 6,25mg 30 comprimidos;305.0;13
Lexotan 3mg caixa com 30 comprimidos;305.0;13
Desogestrel Neo Química 75mcg, caixa com 28 comprimidos revestidos;305.0;12
Benalet 5Mg + 50Mg + 10Mg, Caixa Com 12 Pastilhas, Sabor Mel E Limao;305.0;12
Pyridium 100mg, caixa com 25 drágeas;305.0;13
Nimesulida EMS 100mg, caixa com 12 comprimidos;305.0;15
Floratil 200mg/g, caixa com 6 envelopes com 1g de pó de uso oral;305.0;13
Lumier Aox Com 30 Capsulas;305.0;12
Rosucor 10Mg, Caixa Com 60 Comprimidos Revestidos;305.0;14
Venaflon 450Mg + 50Mg 60 Comprimidos Revestidos;305.0;12
Dprev 7.000Ui, Caixa Com 30 Comprimidos Revestidos;305.0;13
Carverol 250Mg 20Cpr;305.0;14
Inelatte 800 DKM Achevita com 30 comprimidos;305.0;13
Cromolerg 40mg/mL, caixa com 1 frasco gotejador com 5mL de solução de uso oftálmico;305.0;12
Profenid Entérico 100mg caixa com 20 comprimidos revestidos;304.0;15
Creme Dermatológico Trok-N Bisnaga 10g;304.0;13
Cloridrato de Metformina Prati-Donaduzzi 850mg, caixa com 30 comprimidos revestidos;304.0;12
Lonium 40mg 60 Comprimidos Apsen;304.0;15
Sulglic 1,5g, caixa com 30 envelopes com 3,95g de pó para solução de uso oral;304.0;14
Gardenal 40mg solução oral frasco gotejador com 20ml pediátrico;304.0;13
Wellbutrin XL 150mg caixa com 30 comprimidos;304.0;13
Dipirona Prati Donaduzzi 1G, Caixa Com 10 Comprimidos;304.0;13
Maleato de Dexclorfeniramina + Betametasona Teuto 0,4mg/mL + 0,05mg/mL, caixa com 1 frasco com 120mL de xarope + copo medidor;304.0;12
Vytorin Ezetimiba 10mg + Sinvastatina 20mg 30 comprimidos;304.0;13
Aplause 20mg Caixa Com 60 Comprimidos;304.0;13
Amoxicilina 500mg + Clavulanato de Potássio 125mg Sandoz 12 Comprimidos;304.0;13
Noretisterona 0,35mg 35 comprimidos Biolab Genérico;304.0;13
Nasoclean 9mg/mL, caixa com 1 frasco com 125mL de solução de uso nasal;304.0;12
Tylenol Sinus 500mg + 30mg, caixa com 36 comprimidos revestidos;304.0;13
Vartaz 320mg 30 comprimidos revestidos;304.0;12
Acetilcisteína 100mg 16 Envelopes com 5g Cada;304.0;12
Alginac 1Mg + 50Mg + 50Mg + 50Mg, Caixa Com 15 Comprimidos Revestidos;303.0;12
Rivotril Gts 20Ml  B1;303.0;14
Cloridrato de Tizanidina 2mg Ranbaxy;303.0;12
IBUPROFENO 100MG GTS 20ML GEO;303.0;12
Flogoral Sabor Cereja 12 Pastilhas;303.0;12
Dividol 70Mg, Caixa Com 36 Capsulas Gelatinosas Duras;303.0;12
Metrexato 2,5mg, caixa com 24 comprimidos;303.0;13
Euthyrox Levotiroxina Sódica 50mcg 50 comprimidos;303.0;13
Acetato de Dexametasona Creme 1mg Genérico União Química 10g;303.0;14
Synthroid 88mcg, caixa com 30 comprimidos;303.0;13
Acetato de Dexametasona Teuto 1mg/g, caixa com 1 bisnaga com 10g de creme de uso dermatológico;303.0;14
Meloxicam Ems 15Mg, Caixa Com 10 Comprimidos Lv2;303.0;15
Diltiazem 60mg 50 Comprimidos Nova Quimica Genérico;303.0;12
Dprev 7.000Ui, Caixa Com 8 Comprimidos Revestidos;303.0;12
Desogestrel 0,075Mg Ems 84 Comprimidos;303.0;12
Gummy Hair Vitamin uva do céu, frasco com 60 pastilhas de goma;303.0;14
Anti-Hipertensivo Brasart Mono 320Mg 30 Comprimidos;303.0;13
Cloridrato de Amilorida + Hidroclorotiazida EMS 2,5 + 25mg, caixa com 30 comprimidos;303.0;12
Prosso 250mg + 2,5mg, caixa com 30 comprimidos;303.0;14
Ofolato D 1.000UI, caixa com 90 comprimidos;303.0;13
Removedor de Verrugas Verrux com 10ml;303.0;13
Cloridrato De Dorzolamida + Maleato De Timolol Teuto 20Mg Ml + 5Mg Ml, Caixa Com 1 Frasco Gotejador Com 5Ml De Solucao De Uso Oftalmico;302.0;14
Cloreto de Magnésio P.A. Kester em pó  33g;302.0;13
Coristina D Pro 400Mg + 4Mg + 4Mg Com 8 Comprimidos;302.0;14
Elifore 100Mg Com 28 Comprimidos;302.0;12
Slow-K 600mg, caixa com 20 comprimidos revestidos de liberação prolongada;302.0;12
Benatux Sabor Mel E Limao, Caxa Com 12 Pastilhas;302.0;12
Difebril Gotas 500Mg Ml, Caixa Com 1 Frasco Gotejador Com 20Ml De Solucao De Uso Oral;302.0;14
Dprev Todo Dia Gotas 1000Ui 10Ml, Frasco Gotejador Com 10Ml Solucao De Uso Oral;302.0;14
Liberaflux 100Ml;302.0;13
Xarelto 10mg, caixa com 30 comprimidos revestidos;302.0;12
Acetato de Clormadinona + Etinilestradiol Althaia 2mg + 0,03mg, caixa com 21 comprimidos revestidos;302.0;13
Glifage 500mg com 30 comprimidos;302.0;12
Brasart BCC 160 + 5mg, caixa 60 comprimidos revestidos;302.0;14
Domperidona Eurofarma 10mg, caixa com 30 comprimidos;302.0;14
Forteviron 250mg, caixa com 60 comprimidos;302.0;12
Levofloxacino 500mg 10cpr med;302.0;12
Xarope 44E 1,3 + 13,3Mg, Xarope, Frasco Com 120Ml;302.0;12
Dprev 5.000Ui, Caixa Com 30 Comprimidos Revestidos;302.0;13
Paratram 375 + 325mg caixa com 20 comprimidos;302.0;12
Listo 8mg 10 Comprimidos;302.0;12
Montelucaste de Sódio Medquímica 5mg, caixa com 30 comprimidos mastigáveis;302.0;14
Paracetamol Gotas Biosintetica 200Mg Ml, Caixa Com 1 Frasco Gotejador Com 15Ml De Solucao De Uso Oral;302.0;13
Cerumin 0,4Mg Ml + 140Mg Ml, Caixa Com 1 Frasco Gotejador Com 8Ml De Solucao De Uso Otologico;302.0;13
Seki 35,4mg/mL, caixa com 1 frasco com 15mL de suspensão de uso oral + conta gotas;302.0;13
Prelone Solucao Oral 3Mg Ml, Caixa Com 1 Frasco Com 60Ml De Solucao De Uso Oral + 1 Pipeta Dosadora;301.0;13
Centrum Multivitamínico De A a Zinco Homem com 30 comprimidos;301.0;14
Kollagenase com Cloranfenicol 10mg g + 0,6UI g 50g Pomada de Uso Dermatológico;301.0;15
Dipirona Solução Oral 100ml EMS Genérico;301.0;13
Ciflogex Pastilha 3mg, caixa com 12 pastilhas, sabor mel-limão;301.0;13
Torsilax 125mg + 50mg + 300mg + 30mg, caixa com 12 comprimidos;301.0;14
Vitamina D Doss 2.000UI com 30 Cápsulas;301.0;13
Ezetimiba 10Mg 30 Comprimidos Biolab Genérico;301.0;12
Aceratum 100mg mL 10mL Delta;301.0;13
Cimegripe 400mg + 4mg + 4mg, caixa com 20 cápsulas gelatinosas duras;301.0;13
Flancox 400Mg, Caixa Com 10 Comprimidos Revestidos;301.0;13
Insulina Tresiba Flext 100Ui Inj 3Ml;301.0;14
Succinato de Desvenlafaxina 50mg EMS 30 Comprimidos Revestidos;301.0;14
Citrato de Sildenafila Eurofarma 50mg, caixa com 4 comprimidos revestidos;301.0;12
Synthroid 75mcg, caixa com 30 comprimidos;301.0;13
Cloridrato de Bromexina Xarope Infantil Expectorante Morango sem Açúcar 4mg 5ml EMS 120ml;301.0;13
Cloridrato de Duloxetina 60mg Eurofarma 30 Cápsulas;301.0;12
Daforin Gotas 20ml;301.0;12
Égide 25mg caixa com 60 comprimidos revestidos;300.0;13
LANTUS 100UI 10ML zz;300.0;12
Zetia Ezetimiba 10mg 30 comprimidos;300.0;13
Cedur Retard 400Mg, Caixa Com 30 Comprimidos De Acao Prolongada;300.0;14
Donaren 100mg 30 Comprimidos Revestidos;300.0;14
Aceviton Arginina Laranja 16 Comprimidos Efervecente;300.0;12
Betatrinta 5Mg Ml + 2Mg Ml, Caixa Com 1 Ampola Com 1Ml De Suspensao De Uso Intramuscular + Seringa Dosadora;300.0;12
Suc Desvenlafaxina 100Mg 30Cpr Eur;300.0;14
Kollagenase com Cloranfenicol 10mg g + 0,6UI g 30g Pomada de Uso Dermatológico;300.0;12
Ginna Creme Vaginal 40g;300.0;12
Meloxicam Legrand 15mg, caixa com 10 comprimidos;300.0;14
Ciclopirox Olamina 10mg g Medley Creme Dermatológico Genérico;300.0;13
Microdiol 015 + 003mg caixa com 21 comprimidos;300.0;13
Enax 200mg 30 Comprimidos;300.0;12
Prednisona Ems 20mg, caixa com 10 comprimidos;300.0;13
Alprazolam Legrand 1mg, caixa com 30 comprimidos;300.0;12
Colágeno Condres Ultra 30 Capsulas;300.0;13
Plurair Fluticasona 50mcg Spray Nasal 120 doses;300.0;14
Penvir Fanciclovir 125mg 10 comprimidos;300.0;14
Ultraproct LDO 1mg g + 20mg g Creme com 30g;300.0;12
Azitromicina 500Mg Medley, Caixa Com 3 Comprimidos;300.0;13
Hemitartarato De Zolpidem 5Mg Neo Quimica, Caixa Com 30 Comprimidos Subilinguais;300.0;12
Neosaldina 30mg + 300mg + 30mg, caixa com 20 Drágeas;300.0;13
Nitazoxanida Eurofarma 20Mg Ml, Caixa Com 1 Frasco De Po Para Suspensao De Uso Oral  Frasco Com Capacidade De 100Ml  + Seringa Dosadora;300.0;13
Esalerg D12 2,5Mg + 120Mg, Caixa Com 10 Comprimidos De Liberacao Moderada;300.0;12
Molieri 20 3Mg + 0,02Mg, Caixa Com 24 Comprimidos Revestidos;300.0;13
Esmalte Tratamento Sos Unhas Camuflagem 7Ml;300.0;13
Nootropil 800mg c  30 Comprimidos;300.0;16
Fibrinase com Cloranfenicol 666u g + 1u g + 10mg g pomada com 10g;300.0;14
Carvedilol Nova Química 25mg, caixa com 30 comprimidos;300.0;12
Flixotide Fluticasona 250mcg Spray 60 doses;300.0;14
Azorga 10Mg Ml + 5Mg Ml, Caixa Com 1 Frasco Gotejador Com 5Ml De Suspensao De Uso Oftalmico;300.0;12
Bion3 - frasco com 60 tabletes;300.0;12
Flavonid 450Mg + 50Mg, Caixa Com 30 Comprimidos Revestidos;300.0;15
Lorasliv 10mg, caixa com 12 comprimidos;300.0;15
Ibuprofeno Comprimido Neo Química 400mg, caixa com 10 comprimidos;300.0;14
Dorflex 50cpr;299.0;14
Prednisona Neo Quimica 5Mg, Caixa Com 20 Comprimidos;299.0;14
Naproxeno Sodico Neo Quimica 550Mg, Caixa Com 20 Comprimidos Revestidos;299.0;13
Iumi 3mg + 0,02mg, caixa com 24 comprimidos revestidos;299.0;14
Drospirenona + Etinilestradiol Althaia 3Mg + 0,03Mg, Caixa Com 21 Comprimidos Revestidos;299.0;14
Mesilato De Doxazosina Ranbaxy 2Mg, Caixa Com 30 Comprimidos;299.0;12
Tadalafila Medley 20mg, caixa com 2 comprimidos revestidos﻿;299.0;12
Gaballon Com 20 Comprimidos;299.0;12
Bromoprida Gotas Prati-Donaduzzi 4Mg Ml, Caixa Com 1 Frasco Gotejador Com 20Ml De Solucao De Uso Oral;299.0;12
Montelair 4Mg, Caixa Contendo 30 Comprimidos Mastigaveis;299.0;12
Aciclovir 200mg 10 Comprimidos Ranbaxy Genérico;299.0;14
Halobex Creme 30g;299.0;13
Cetoprofeno Ems 50Mg, Caixa Com 24 Capsulas Gelatinosas Duras;299.0;13
Trezor 20mg 30 Comprimidos Revestidos;299.0;13
Acetilcisteína Legrand 40mg/mL, caixa com 1 frasco com 120mL de xarope adulto + copo medidor;299.0;14
Advil 12h 600mg, caixa com 6 comprimidos revestidos de liberação prolongada;299.0;14
Primid 100mg 100 Comprimidos;299.0;12
Belara 21 Comprimidos Revestidos;299.0;12
Profenid Protect 200mg + 20mg, caixa com 10 cápsulas gelatinosas duras com microgrânulos;299.0;14
Arcoxia 90Mg 7Cpr C1;299.0;12
Diclofenaco Sódico Ranbaxy 100mg, caixa com 10 comprimidos de desintegração lenta;299.0;13
Cetoconazol Creme Medley 20mg/g, caixa com 1 bisnaga com 30g de creme de uso dermatológico;299.0;13
Cetoconazol Comprimido Pharlab 200Mg, Caixa Com 10 Comprimidos;299.0;12
Simeticona 75mg mL Gotas 15mL Teuto;299.0;15
Cloridrato de Propafenona Althaia 300Mg com 30 Comprimidos Revestidos;299.0;12
Cloridrato De Metoclopramida Gotas Teuto 4Mg Ml, Caixa Com 1 Frasco Gotejador Com 10Ml De Solucao De Uso Oral;298.0;13
ZZ Ginseng 60 Comprimidoss;298.0;12
Adeforte 10.000UI + 800UI + 15mg, caixa com 1 ampola com 3mL de solução de uso oral;298.0;12
Suc Desvenlafaxina 50Mg 30Cpr Med;298.0;14
Stanglit 30Mg, Caixa Com 30 Comprimidos;298.0;12
Pediderm 0,2mg ml Shampoo 100ml;298.0;12
Flucomed 150mg, caixa com 2 cápsulas gelatinosas duras;298.0;12
Cloridrato De Memantina 10mg Medley 60 Comprimidos;298.0;12
Ezetimiba + Sinvastatina EMS 10mg + 20mg, caixa com 30 comprimidos;298.0;15
Kalyamon Kids frasco com 250mL de suspensão de uso oral + copo medidor;298.0;12
Venocel 100Mg, Caixa Com 60 Capsulas Gelatinosas;298.0;14
Nimovas 30mg, caixa com 30 comprimidos revestidos;298.0;12
Matrion 30 Comprimidos Revestidos;298.0;13
Maleato de Enalapril 5mg Teuto 30 Comprimidos;298.0;13
Prebictal 50Mg 30Cpr;298.0;15
Artrosil 160Mg, Caixa Com 10 Capsulas Gelatinosas Duras De Liberacao Prolongada;298.0;14
Aciclovir Ranbaxy 400Mg, Caixa Com 10 Comprimidos;298.0;12
Fostair Spray100 6mcg com 120 Doses;298.0;13
Neutrofer 500mg, caixa com 30 comprimidos revestidos;298.0;14
Gestinol 0,30mg+0,075mg 84 Comprimidos Revestidos;298.0;12
Amoxicilina 250mg 5ml Eurofarma Suspensão Oral 150ml;298.0;14
Eparema Takeda 200mL Líquido;298.0;15
Lamitor Cd 50 mg 30 comprimidos sus;297.0;13
Pedialyte Max frasco com 500mL de solução de uso oral, sabor maçã;297.0;14
Euthyrox 112mcg, caixa com 50 comprimidos;297.0;16
Luftal 40mg, caixa com 20 comprimidos;297.0;13
Rosuvastatina Calcica Nova Quimica 20Mg, Caixa Com 30 Comprimidos Revestidos;297.0;13
Motix caixa com 50 comprimidos sublinguais;297.0;14
Rinosoro Jet 0,9  Solução Nasal 100mL;297.0;13
Besilato de Anlodipino Vitamedic 10mg, caixa com 30 comprimidos;297.0;13
Buscoplex Composto 6,67mg/mL + 333,4mg/mL, caixa com 1 frasco gotejador com 20mL de solução de uso oral;297.0;14
Euthyrox 88mcg, caixa com 50 comprimidos;297.0;12
Bezafibrato Ems 200Mg, Caixa Com 20 Comprimidos;297.0;14
Acetilcisteina Ems 20Mg Ml, Caixa Com 1 Frasco Com 120Ml De Xarope De Uso Pediatrico + Copo Medidor;297.0;14
Berotec 2mg/mL, caixa com 1 tubo com 10mL de solução aerossol dosificado + 1 bocal + 1 aerocâmera;297.0;12
Novalgina Supositório 300mg, caixa com 5 supositórios infantil;297.0;12
Suprelle 1mg + 0,5mg, caixa com 84 comprimidos revestidos﻿;297.0;12
Bromoprida Medley 10mg, caixa contendo 20 cápsulas gelatinosas duras;297.0;13
Guttalax Gotas 30 Ml;297.0;12
Trimusk 125Mg + 50Mg + 300Mg + 30Mg, Caixa Com 15 Comprimidos;297.0;12
Adorlan 50mg + 50mg, caixa com 20 comprimidos;297.0;13
Alopurinol Medley 300mg, caixa com 30 comprimidos;297.0;12
Predsim Solução Oral 3mg/mL, caixa com 1 frasco com 60mL de solução de uso oral + dosador;297.0;13
@ Regencel Pom Oft 3,5Gr;297.0;13
Esmalte Tratamento Sos Unhas Sara Bifinho;297.0;13
Decongex Plus 12Mg + 15Mg, Blister Com 4 Comprimidos Revestidos De Liberacao Prolongada;297.0;15
Xantinon 100mg + 20mg, caixa com 30 comprimidos revestidos;297.0;14
ZZ Oleo Mineral Naturol Farmax Frasco Com 100Ml De Oleo De Uso Dermatologico;297.0;12
Zyad Diario 5mg 30 comprimidos;297.0;14
Rusovas 10mg, caixa com 30 comprimidos revestidos;297.0;15
Buscofem 400mg, caixa com 10 cápsulas moles;297.0;15
Novacort 20mg + 0,64mg + 2,5mg Creme;296.0;13
Triplenex Solução Oftalmica Estéril 5mL Allergan;296.0;14
Otomixyn 5ml Frasco Gotejador 15ml;296.0;13
Prop propomune crav cane 30ml;296.0;13
Sany D Gotas Sabor Maçã Verde 10ml;296.0;13
Xantinon 100mg + 20mg com 10 comprimidos;296.0;12
Rubia 0,075Mg, Caixa Com 28 Comprimidos Revestidos;296.0;12
Cetoconazol 20mg g Neo Química Creme com 30g;296.0;14
Luvox 50mg 30 Comprimidos Revestidos;296.0;14
Alivium 100mg/mL, caixa com 1 frasco gotejador com 20mL de suspensão de uso oral;296.0;14
Olmetec 20mg, caixa com 30 comprimidos revestidos;296.0;15
Clenil HFA 250mcg/dose, caixa com 1 tubo com 200 doses de suspensão de uso inalatório + 1 dispositivo oral﻿;296.0;12
Clopin 75mg, caixa contendo 30 comprimidos revestidos;296.0;14
Naramig Cloridrato de Naratriptana 2,5mg 4 comprimidos;296.0;14
Mucosolvan 3mg/mL, caixa com 1 frasco com 120mL de xarope de uso pediátrico;296.0;12
Carvedilol  6,25Mg 30Cp Med;296.0;12
Xyloproct 50mg g + 2,2mg g + 180mg g + 35mg g bisnaga com 25g + 10 Aplicadores;296.0;12
Florax Sm 50 Milhoes Ml, Caixa Com 5 Flaconetes Com 5Ml De Suspensao De Uso Oral;296.0;13
Razapina ODT 15mg caixa com 28 comprimidos orodispersíveis;296.0;13
Cloridrato De Naratriptana Nova Quimica 2,5Mg, Caixa Com 4 Comprimidos Revestidos;295.0;15
Cloridrato de Ciclobenzaprina Eurofarma 10mg, caixa com 15 comprimidos revestidos;295.0;13
Salicetil 100mg, blíster com 10 comprimidos;295.0;15
Cebion 1g, caixa com 30 comprimidos efervescentes, sabor laranja;295.0;14
Coglive 8 mg cap dura lib prol ct fr plas opc x 30;295.0;12
Vitanol-A 0,5mg/g, caixa com 1 bisnaga com 30g de creme de uso dermatológico;295.0;13
Vitacid Tretinoína 0,25mg g Gel 25g;295.0;13
Magnesia Bisurada 40 Pastilhas;295.0;13
Cloridrato De Nebivolol Biolab Genericos 5Mg, Caixa Com 30 Comprimidos;295.0;12
Etira 500Mg Com 30 Comprimidos Revestidos;295.0;13
Euthyrox 137Mcg, Caixa Com 50 Comprimidos;295.0;12
Florax SM 100 milhões/mL, caixa com 5 flaconetes com 5mL de suspensão de uso oral;295.0;15
Decongex Plus 0,4mg/mL + 1mg/mL, caixa com 1 frasco com 120mL de xarope + copo medidor;295.0;13
Spray para Garganta Sanilin Sabor Menta 50mL;295.0;13
Atenolol + Clortalidona Legrand 100mg + 25mg, caixa com 30 comprimidos;295.0;14
Sinvastamed 20mg, caixa com 30 comprimidos revestidos;295.0;12
Ezetimiba + Sinvastatina Ems 10Mg + 30Mg, Caixa Com 30 Comprimidos;294.0;12
Celergin 0,25 mg + 2 mg 20 comprimidos;294.0;14
Babydrax 1,5g + 2,9g + 3,5g + 20g, sachê com 27,9g de pó para solução de uso oral;294.0;12
Cloridrato de Ticlopidina Medley 250mg, caixa com 30 comprimidos revestidos;294.0;13
Óleo Mineral ADV Farma frasco com 100mL de óleo de uso dermatológico ou oral;294.0;14
Carvedilol  25Mg 30Cpr  Leg;294.0;13
Lacday 10.000U.Fcc 8 Comprimidos Mastigáveis;294.0;13
Propionato de Clobetasol Neo Química 0,50mg/g, caixa com 1 bisnaga com 30g de creme de uso dermatológico;294.0;12
Ecasil Ácido Acetilsalicílico 81mg 90 comprimidos;294.0;14
Atenolol 25mg 30 comprimidos Aché Biosintética Genérico;294.0;14
@ Levofloxacino 500Mg 7Cp Eur;294.0;13
Meritor 4 1000mg Aché 30 Comprimidos;294.0;12
Losartana 50mg + Hidroclorotiazida 12,5mg Comprimidos;294.0;13
Olanzapina 5mg Genérico Geolab 30 Comprimidos;294.0;15
Advil Mulher 400Mg Com 2 Comprimidos;294.0;13
Miorrelax 300mg + 50mg + 35mg, caixa com 30 comprimidos;294.0;14
ZZ Mix De Fibras Fibernorm Sache, 5G, 10 Unidades;293.0;12
Kaloba 825Mg Ml, Caixa Com 1 Frasco Com 50Ml De Solucao De Uso Oral;293.0;12
Neosaldina Dip 1Gr Com 10 Comprimidos;293.0;13
Diad 0,75mg, caixa com 2 comprimidos;293.0;12
Bravan Hct 80Mg + 12,5Mg, Caixa Com 30 Comprimidos Revestidos;293.0;12
Cloridrato de Nortriptilina 50mg Ranbaxy 30 Cápsulas Gelatinosas Duras;293.0;12
Supositório de Glicerina Granado Pharmacias caixa com 12 supositórios, uso lactantes;293.0;13
Bicarbonato de Sódio Farmax caixa com 80g de pó para solução de uso oral;293.0;13
Floratil AT 250mg/1,25g, caixa com 10 envelopes com 1,25g de pó para solução de uso oral;293.0;13
Toragesic 10Mg, Caixa Com 20 Comprimidos Sublinguais;293.0;12
Regenesis 30 Capsulas;293.0;12
Isossorbida 20mg 30 Comprimidos Biolab;293.0;12
Oxalato De Escitalopram 20mg Legrand 30 Comprimidos;293.0;15
Cimetidina 200 Mg 20 Comprimidos Teu;293.0;14
Busonid 200mcg Refil 60 Cápsulas Biosintética;293.0;13
Dprev 50.000ui 8 Comprimidos Revestidos;293.0;13
Fenofibrato EMS Sigma Pharma 200mg, caixa com 30 cápsulas gelatinosas duras;293.0;12
Gerovital caixa com 60 cápsulas gelatinosas moles;293.0;13
Air Salonpas 30mg/mL + 38,5mg/mL + 38,5mg/mL + 19mg/mL, tubo aerossol com 80mL de solução para uso dermatológico;293.0;12
Emistin 1mg + 0,5mg 20g Creme;293.0;14
Cloridrato De Tansulosina Ems 0,4Mg, Caixa Com 30 Comprimidos Revestidos De Liberacao Prolongada;293.0;12
Citoneurin 100Mg Ml + 100Mg Ml + 5000Mcg Ml, Caixa Com 3 Ampolas Com 1Ml De Solucao De Uso Intramuscular + 3 Ampolas Com 1Ml De Diluente;292.0;14
Sintocalmy 300mg 40 Comprimidos Revestidos;292.0;14
Histamin 0,4mg/mL, caixa com 1 frasco com 100mL de xarope + copo medidor;292.0;13
Carvedilol Biosintética - Aché 3,125mg, caixa com 30 comprimidos;292.0;14
Sinvastatina Pharlab 10mg, caixa com 30 comprimidos revestidos;292.0;14
Complexo Senna Almeida Prado 46 60 comprimidos;292.0;13
Cloridrato de Bupropiona 150mg 30 Comprimidos Revestidos - Nova Química;292.0;13
Resfenol 40mg/mL + 0,6mg/mL + 0,6mg/mL, caixa com 1 frasco com 100mL de solução de uso oral;292.0;13
Naprix 2,5mg, caixa com 30 comprimidos;292.0;13
Tamisa 15 0,060Mg + 0,015Mg, Caixa Com 28 Comprimidos Revestidos;292.0;13
Ablok 50mg 30 comprimidos;292.0;15
Luvox 100mg 30 Comprimidos Revestidos;292.0;14
Lamisilate 10mg/g, caixa com 1 bisnaga com 30g de creme de uso dermatológico;292.0;12
Flexive CDM 350mg g Creme Dermatológico 50g;292.0;12
Algi Articular 30 Comprimidos;292.0;12
